submission_id,adj,age,applicability,attentionCheck,comments,context,education,experiment_duration,experiment_end_time,experiment_start_time,gender,isPassedAttention,languages,prolific_pid,prolific_session_id,prolific_study_id,responseTime,state,trialType
3262,bad,49,1,,fun!,coffee,Graduated College,169050,1772205524843,1772205355793,female,true,English,5f8e2a9201810e1f2b9f63a2,69a1b51fb0e33509ecb4de16,69a18850c4d395e0a69fcdc7,4960,4,trial
3262,amazing,49,9,,fun!,cookie,Graduated College,169050,1772205524843,1772205355793,female,true,English,5f8e2a9201810e1f2b9f63a2,69a1b51fb0e33509ecb4de16,69a18850c4d395e0a69fcdc7,3952,5,trial
3262,good,49,5,5,fun!,movie,Graduated College,169050,1772205524843,1772205355793,female,true,English,5f8e2a9201810e1f2b9f63a2,69a1b51fb0e33509ecb4de16,69a18850c4d395e0a69fcdc7,4975,1,attention
3262,terrible,49,3,,fun!,party,Graduated College,169050,1772205524843,1772205355793,female,true,English,5f8e2a9201810e1f2b9f63a2,69a1b51fb0e33509ecb4de16,69a18850c4d395e0a69fcdc7,11760,2,trial
3262,terrible,49,1,,fun!,pizza,Graduated College,169050,1772205524843,1772205355793,female,true,English,5f8e2a9201810e1f2b9f63a2,69a1b51fb0e33509ecb4de16,69a18850c4d395e0a69fcdc7,3104,5,trial
3262,okay,49,1,,fun!,party,Graduated College,169050,1772205524843,1772205355793,female,true,English,5f8e2a9201810e1f2b9f63a2,69a1b51fb0e33509ecb4de16,69a18850c4d395e0a69fcdc7,4752,4,trial
3262,bad,49,1,,fun!,pizza,Graduated College,169050,1772205524843,1772205355793,female,true,English,5f8e2a9201810e1f2b9f63a2,69a1b51fb0e33509ecb4de16,69a18850c4d395e0a69fcdc7,3505,5,trial
3262,good,49,8,,fun!,movie,Graduated College,169050,1772205524843,1772205355793,female,true,English,5f8e2a9201810e1f2b9f63a2,69a1b51fb0e33509ecb4de16,69a18850c4d395e0a69fcdc7,5247,3,trial
3262,bad,49,2,,fun!,cookie,Graduated College,169050,1772205524843,1772205355793,female,true,English,5f8e2a9201810e1f2b9f63a2,69a1b51fb0e33509ecb4de16,69a18850c4d395e0a69fcdc7,3640,3,trial
3262,terrible,49,9,,fun!,restaurant meal,Graduated College,169050,1772205524843,1772205355793,female,true,English,5f8e2a9201810e1f2b9f63a2,69a1b51fb0e33509ecb4de16,69a18850c4d395e0a69fcdc7,4127,1,trial
3262,amazing,49,1,,fun!,coffee,Graduated College,169050,1772205524843,1772205355793,female,true,English,5f8e2a9201810e1f2b9f63a2,69a1b51fb0e33509ecb4de16,69a18850c4d395e0a69fcdc7,3664,2,trial
3262,terrible,49,4,4,fun!,party,Graduated College,169050,1772205524843,1772205355793,female,true,English,5f8e2a9201810e1f2b9f63a2,69a1b51fb0e33509ecb4de16,69a18850c4d395e0a69fcdc7,3096,5,attention
3262,amazing,49,7,,fun!,restaurant meal,Graduated College,169050,1772205524843,1772205355793,female,true,English,5f8e2a9201810e1f2b9f63a2,69a1b51fb0e33509ecb4de16,69a18850c4d395e0a69fcdc7,3960,4,trial
3262,bad,49,9,,fun!,movie,Graduated College,169050,1772205524843,1772205355793,female,true,English,5f8e2a9201810e1f2b9f63a2,69a1b51fb0e33509ecb4de16,69a18850c4d395e0a69fcdc7,2936,1,trial
3262,good,49,9,,fun!,cookie,Graduated College,169050,1772205524843,1772205355793,female,true,English,5f8e2a9201810e1f2b9f63a2,69a1b51fb0e33509ecb4de16,69a18850c4d395e0a69fcdc7,3616,4,trial
3262,okay,49,1,,fun!,cookie,Graduated College,169050,1772205524843,1772205355793,female,true,English,5f8e2a9201810e1f2b9f63a2,69a1b51fb0e33509ecb4de16,69a18850c4d395e0a69fcdc7,3352,5,trial
3262,okay,49,6,,fun!,concert,Graduated College,169050,1772205524843,1772205355793,female,true,English,5f8e2a9201810e1f2b9f63a2,69a1b51fb0e33509ecb4de16,69a18850c4d395e0a69fcdc7,3832,2,trial
3262,bad,49,8,,fun!,cookie,Graduated College,169050,1772205524843,1772205355793,female,true,English,5f8e2a9201810e1f2b9f63a2,69a1b51fb0e33509ecb4de16,69a18850c4d395e0a69fcdc7,3479,2,trial
3262,terrible,49,2,,fun!,coffee,Graduated College,169050,1772205524843,1772205355793,female,true,English,5f8e2a9201810e1f2b9f63a2,69a1b51fb0e33509ecb4de16,69a18850c4d395e0a69fcdc7,3560,3,trial
3262,good,49,8,,fun!,party,Graduated College,169050,1772205524843,1772205355793,female,true,English,5f8e2a9201810e1f2b9f63a2,69a1b51fb0e33509ecb4de16,69a18850c4d395e0a69fcdc7,4360,5,trial
3262,good,49,2,,fun!,coffee,Graduated College,169050,1772205524843,1772205355793,female,true,English,5f8e2a9201810e1f2b9f63a2,69a1b51fb0e33509ecb4de16,69a18850c4d395e0a69fcdc7,3096,2,trial
3264,bad,30,9,,,concert,Higher degree,200594,1772205530928,1772205330334,female,true,English ,6978c457ed039d215eea38c4,69a1b50a55826b83e4df672f,69a18850c4d395e0a69fcdc7,38543,2,trial
3264,terrible,30,2,,,concert,Higher degree,200594,1772205530928,1772205330334,female,true,English ,6978c457ed039d215eea38c4,69a1b50a55826b83e4df672f,69a18850c4d395e0a69fcdc7,12537,4,trial
3264,good,30,5,,,movie,Higher degree,200594,1772205530928,1772205330334,female,true,English ,6978c457ed039d215eea38c4,69a1b50a55826b83e4df672f,69a18850c4d395e0a69fcdc7,4492,3,trial
3264,bad,30,9,,,coffee,Higher degree,200594,1772205530928,1772205330334,female,true,English ,6978c457ed039d215eea38c4,69a1b50a55826b83e4df672f,69a18850c4d395e0a69fcdc7,9151,1,trial
3264,bad,30,1,,,concert,Higher degree,200594,1772205530928,1772205330334,female,true,English ,6978c457ed039d215eea38c4,69a1b50a55826b83e4df672f,69a18850c4d395e0a69fcdc7,4665,4,trial
3264,bad,30,5,,,cookie,Higher degree,200594,1772205530928,1772205330334,female,true,English ,6978c457ed039d215eea38c4,69a1b50a55826b83e4df672f,69a18850c4d395e0a69fcdc7,3803,3,trial
3264,okay,30,1,,,coffee,Higher degree,200594,1772205530928,1772205330334,female,true,English ,6978c457ed039d215eea38c4,69a1b50a55826b83e4df672f,69a18850c4d395e0a69fcdc7,6602,1,trial
3264,good,30,1,,,coffee,Higher degree,200594,1772205530928,1772205330334,female,true,English ,6978c457ed039d215eea38c4,69a1b50a55826b83e4df672f,69a18850c4d395e0a69fcdc7,4446,1,trial
3264,amazing,30,1,1,,restaurant meal,Higher degree,200594,1772205530928,1772205330334,female,true,English ,6978c457ed039d215eea38c4,69a1b50a55826b83e4df672f,69a18850c4d395e0a69fcdc7,7896,2,attention
3264,good,30,1,,,coffee,Higher degree,200594,1772205530928,1772205330334,female,true,English ,6978c457ed039d215eea38c4,69a1b50a55826b83e4df672f,69a18850c4d395e0a69fcdc7,5288,2,trial
3264,amazing,30,1,,,restaurant meal,Higher degree,200594,1772205530928,1772205330334,female,true,English ,6978c457ed039d215eea38c4,69a1b50a55826b83e4df672f,69a18850c4d395e0a69fcdc7,4467,2,trial
3264,amazing,30,9,,,pizza,Higher degree,200594,1772205530928,1772205330334,female,true,English ,6978c457ed039d215eea38c4,69a1b50a55826b83e4df672f,69a18850c4d395e0a69fcdc7,5480,4,trial
3264,okay,30,9,,,pizza,Higher degree,200594,1772205530928,1772205330334,female,true,English ,6978c457ed039d215eea38c4,69a1b50a55826b83e4df672f,69a18850c4d395e0a69fcdc7,3567,4,trial
3264,terrible,30,1,,,restaurant meal,Higher degree,200594,1772205530928,1772205330334,female,true,English ,6978c457ed039d215eea38c4,69a1b50a55826b83e4df672f,69a18850c4d395e0a69fcdc7,4701,5,trial
3264,terrible,30,8,,,cookie,Higher degree,200594,1772205530928,1772205330334,female,true,English ,6978c457ed039d215eea38c4,69a1b50a55826b83e4df672f,69a18850c4d395e0a69fcdc7,4612,2,trial
3264,terrible,30,5,,,party,Higher degree,200594,1772205530928,1772205330334,female,true,English ,6978c457ed039d215eea38c4,69a1b50a55826b83e4df672f,69a18850c4d395e0a69fcdc7,3751,3,trial
3264,terrible,30,9,,,pizza,Higher degree,200594,1772205530928,1772205330334,female,true,English ,6978c457ed039d215eea38c4,69a1b50a55826b83e4df672f,69a18850c4d395e0a69fcdc7,3849,1,trial
3264,terrible,30,1,1,,pizza,Higher degree,200594,1772205530928,1772205330334,female,true,English ,6978c457ed039d215eea38c4,69a1b50a55826b83e4df672f,69a18850c4d395e0a69fcdc7,7072,3,attention
3264,amazing,30,4,,,pizza,Higher degree,200594,1772205530928,1772205330334,female,true,English ,6978c457ed039d215eea38c4,69a1b50a55826b83e4df672f,69a18850c4d395e0a69fcdc7,5657,3,trial
3264,okay,30,8,,,cookie,Higher degree,200594,1772205530928,1772205330334,female,true,English ,6978c457ed039d215eea38c4,69a1b50a55826b83e4df672f,69a18850c4d395e0a69fcdc7,4894,5,trial
3264,bad,30,1,,,movie,Higher degree,200594,1772205530928,1772205330334,female,true,English ,6978c457ed039d215eea38c4,69a1b50a55826b83e4df672f,69a18850c4d395e0a69fcdc7,4558,5,trial
3264,amazing,30,9,,,party,Higher degree,200594,1772205530928,1772205330334,female,true,English ,6978c457ed039d215eea38c4,69a1b50a55826b83e4df672f,69a18850c4d395e0a69fcdc7,3351,5,trial
3264,good,30,8,,,coffee,Higher degree,200594,1772205530928,1772205330334,female,true,English ,6978c457ed039d215eea38c4,69a1b50a55826b83e4df672f,69a18850c4d395e0a69fcdc7,3864,4,trial
3264,good,30,9,,,concert,Higher degree,200594,1772205530928,1772205330334,female,true,English ,6978c457ed039d215eea38c4,69a1b50a55826b83e4df672f,69a18850c4d395e0a69fcdc7,3018,5,trial
3264,okay,30,3,,,cookie,Higher degree,200594,1772205530928,1772205330334,female,true,English ,6978c457ed039d215eea38c4,69a1b50a55826b83e4df672f,69a18850c4d395e0a69fcdc7,4368,2,trial
3264,okay,30,4,,,cookie,Higher degree,200594,1772205530928,1772205330334,female,true,English ,6978c457ed039d215eea38c4,69a1b50a55826b83e4df672f,69a18850c4d395e0a69fcdc7,6241,3,trial
3264,amazing,30,1,,,cookie,Higher degree,200594,1772205530928,1772205330334,female,true,English ,6978c457ed039d215eea38c4,69a1b50a55826b83e4df672f,69a18850c4d395e0a69fcdc7,5488,1,trial
3267,okay,60,7,,,pizza,Graduated High-school,311398,1772205540546,1772205229148,female,true,English,5cdd4befd3651c001950e539,69a1b49873965aa98ec2f408,69a18850c4d395e0a69fcdc7,17343,2,trial
3267,terrible,60,9,,,coffee,Graduated High-school,311398,1772205540546,1772205229148,female,true,English,5cdd4befd3651c001950e539,69a1b49873965aa98ec2f408,69a18850c4d395e0a69fcdc7,8515,1,trial
3267,amazing,60,9,,,restaurant meal,Graduated High-school,311398,1772205540546,1772205229148,female,true,English,5cdd4befd3651c001950e539,69a1b49873965aa98ec2f408,69a18850c4d395e0a69fcdc7,8385,5,trial
3267,good,60,1,,,concert,Graduated High-school,311398,1772205540546,1772205229148,female,true,English,5cdd4befd3651c001950e539,69a1b49873965aa98ec2f408,69a18850c4d395e0a69fcdc7,8255,1,trial
3267,terrible,60,1,,,cookie,Graduated High-school,311398,1772205540546,1772205229148,female,true,English,5cdd4befd3651c001950e539,69a1b49873965aa98ec2f408,69a18850c4d395e0a69fcdc7,7888,4,trial
3267,bad,60,9,,,party,Graduated High-school,311398,1772205540546,1772205229148,female,true,English,5cdd4befd3651c001950e539,69a1b49873965aa98ec2f408,69a18850c4d395e0a69fcdc7,9360,1,trial
3267,good,60,2,,,concert,Graduated High-school,311398,1772205540546,1772205229148,female,true,English,5cdd4befd3651c001950e539,69a1b49873965aa98ec2f408,69a18850c4d395e0a69fcdc7,10253,2,trial
3267,amazing,60,8,,,coffee,Graduated High-school,311398,1772205540546,1772205229148,female,true,English,5cdd4befd3651c001950e539,69a1b49873965aa98ec2f408,69a18850c4d395e0a69fcdc7,9295,4,trial
3267,bad,60,4,4,,party,Graduated High-school,311398,1772205540546,1772205229148,female,true,English,5cdd4befd3651c001950e539,69a1b49873965aa98ec2f408,69a18850c4d395e0a69fcdc7,9657,5,attention
3267,good,60,8,,,cookie,Graduated High-school,311398,1772205540546,1772205229148,female,true,English,5cdd4befd3651c001950e539,69a1b49873965aa98ec2f408,69a18850c4d395e0a69fcdc7,9888,3,trial
3267,good,60,8,,,restaurant meal,Graduated High-school,311398,1772205540546,1772205229148,female,true,English,5cdd4befd3651c001950e539,69a1b49873965aa98ec2f408,69a18850c4d395e0a69fcdc7,10384,4,trial
3267,bad,60,1,,,cookie,Graduated High-school,311398,1772205540546,1772205229148,female,true,English,5cdd4befd3651c001950e539,69a1b49873965aa98ec2f408,69a18850c4d395e0a69fcdc7,8175,5,trial
3267,okay,60,9,,,restaurant meal,Graduated High-school,311398,1772205540546,1772205229148,female,true,English,5cdd4befd3651c001950e539,69a1b49873965aa98ec2f408,69a18850c4d395e0a69fcdc7,8905,3,trial
3267,terrible,60,1,,,party,Graduated High-school,311398,1772205540546,1772205229148,female,true,English,5cdd4befd3651c001950e539,69a1b49873965aa98ec2f408,69a18850c4d395e0a69fcdc7,7428,5,trial
3267,amazing,60,1,,,coffee,Graduated High-school,311398,1772205540546,1772205229148,female,true,English,5cdd4befd3651c001950e539,69a1b49873965aa98ec2f408,69a18850c4d395e0a69fcdc7,7248,1,trial
3267,good,60,7,,,cookie,Graduated High-school,311398,1772205540546,1772205229148,female,true,English,5cdd4befd3651c001950e539,69a1b49873965aa98ec2f408,69a18850c4d395e0a69fcdc7,7911,5,trial
3267,okay,60,3,,,pizza,Graduated High-school,311398,1772205540546,1772205229148,female,true,English,5cdd4befd3651c001950e539,69a1b49873965aa98ec2f408,69a18850c4d395e0a69fcdc7,9504,4,trial
3267,terrible,60,3,3,,concert,Graduated High-school,311398,1772205540546,1772205229148,female,true,English,5cdd4befd3651c001950e539,69a1b49873965aa98ec2f408,69a18850c4d395e0a69fcdc7,8247,5,attention
3267,okay,60,2,,,cookie,Graduated High-school,311398,1772205540546,1772205229148,female,true,English,5cdd4befd3651c001950e539,69a1b49873965aa98ec2f408,69a18850c4d395e0a69fcdc7,7340,5,trial
3267,bad,60,1,,,pizza,Graduated High-school,311398,1772205540546,1772205229148,female,true,English,5cdd4befd3651c001950e539,69a1b49873965aa98ec2f408,69a18850c4d395e0a69fcdc7,8707,4,trial
3267,terrible,60,8,,,restaurant meal,Graduated High-school,311398,1772205540546,1772205229148,female,true,English,5cdd4befd3651c001950e539,69a1b49873965aa98ec2f408,69a18850c4d395e0a69fcdc7,28864,2,trial
3267,bad,60,8,,,cookie,Graduated High-school,311398,1772205540546,1772205229148,female,true,English,5cdd4befd3651c001950e539,69a1b49873965aa98ec2f408,69a18850c4d395e0a69fcdc7,15289,2,trial
3267,amazing,60,1,,,party,Graduated High-school,311398,1772205540546,1772205229148,female,true,English,5cdd4befd3651c001950e539,69a1b49873965aa98ec2f408,69a18850c4d395e0a69fcdc7,7783,2,trial
3267,terrible,60,1,,,cookie,Graduated High-school,311398,1772205540546,1772205229148,female,true,English,5cdd4befd3651c001950e539,69a1b49873965aa98ec2f408,69a18850c4d395e0a69fcdc7,7800,3,trial
3267,okay,60,1,,,cookie,Graduated High-school,311398,1772205540546,1772205229148,female,true,English,5cdd4befd3651c001950e539,69a1b49873965aa98ec2f408,69a18850c4d395e0a69fcdc7,6559,1,trial
3267,bad,60,1,,,concert,Graduated High-school,311398,1772205540546,1772205229148,female,true,English,5cdd4befd3651c001950e539,69a1b49873965aa98ec2f408,69a18850c4d395e0a69fcdc7,6488,3,trial
3267,amazing,60,1,,,movie,Graduated High-school,311398,1772205540546,1772205229148,female,true,English,5cdd4befd3651c001950e539,69a1b49873965aa98ec2f408,69a18850c4d395e0a69fcdc7,7685,3,trial
3278,bad,35,1,,"No issues, questions, comments, or concerns, thanks!",restaurant meal,Graduated High-school,226947,1772205557983,1772205331036,male,true,English,56cc78e3ccc0e20006b82a7d,69a1b50d5ae03bcbfbe7f275,69a18850c4d395e0a69fcdc7,11100,5,trial
3278,good,35,7,,"No issues, questions, comments, or concerns, thanks!",coffee,Graduated High-school,226947,1772205557983,1772205331036,male,true,English,56cc78e3ccc0e20006b82a7d,69a1b50d5ae03bcbfbe7f275,69a18850c4d395e0a69fcdc7,3583,3,trial
3278,amazing,35,5,,"No issues, questions, comments, or concerns, thanks!",concert,Graduated High-school,226947,1772205557983,1772205331036,male,true,English,56cc78e3ccc0e20006b82a7d,69a1b50d5ae03bcbfbe7f275,69a18850c4d395e0a69fcdc7,2802,4,trial
3278,amazing,35,1,,"No issues, questions, comments, or concerns, thanks!",concert,Graduated High-school,226947,1772205557983,1772205331036,male,true,English,56cc78e3ccc0e20006b82a7d,69a1b50d5ae03bcbfbe7f275,69a18850c4d395e0a69fcdc7,2315,1,trial
3278,okay,35,6,,"No issues, questions, comments, or concerns, thanks!",concert,Graduated High-school,226947,1772205557983,1772205331036,male,true,English,56cc78e3ccc0e20006b82a7d,69a1b50d5ae03bcbfbe7f275,69a18850c4d395e0a69fcdc7,8001,5,trial
3278,terrible,35,1,,"No issues, questions, comments, or concerns, thanks!",party,Graduated High-school,226947,1772205557983,1772205331036,male,true,English,56cc78e3ccc0e20006b82a7d,69a1b50d5ae03bcbfbe7f275,69a18850c4d395e0a69fcdc7,8781,4,trial
3278,amazing,35,1,,"No issues, questions, comments, or concerns, thanks!",concert,Graduated High-school,226947,1772205557983,1772205331036,male,true,English,56cc78e3ccc0e20006b82a7d,69a1b50d5ae03bcbfbe7f275,69a18850c4d395e0a69fcdc7,3523,2,trial
3278,terrible,35,1,,"No issues, questions, comments, or concerns, thanks!",movie,Graduated High-school,226947,1772205557983,1772205331036,male,true,English,56cc78e3ccc0e20006b82a7d,69a1b50d5ae03bcbfbe7f275,69a18850c4d395e0a69fcdc7,34487,5,trial
3278,amazing,35,1,1,"No issues, questions, comments, or concerns, thanks!",restaurant meal,Graduated High-school,226947,1772205557983,1772205331036,male,true,English,56cc78e3ccc0e20006b82a7d,69a1b50d5ae03bcbfbe7f275,69a18850c4d395e0a69fcdc7,6416,5,attention
3278,okay,35,4,,"No issues, questions, comments, or concerns, thanks!",concert,Graduated High-school,226947,1772205557983,1772205331036,male,true,English,56cc78e3ccc0e20006b82a7d,69a1b50d5ae03bcbfbe7f275,69a18850c4d395e0a69fcdc7,3976,2,trial
3278,okay,35,9,,"No issues, questions, comments, or concerns, thanks!",party,Graduated High-school,226947,1772205557983,1772205331036,male,true,English,56cc78e3ccc0e20006b82a7d,69a1b50d5ae03bcbfbe7f275,69a18850c4d395e0a69fcdc7,2045,3,trial
3278,terrible,35,9,,"No issues, questions, comments, or concerns, thanks!",movie,Graduated High-school,226947,1772205557983,1772205331036,male,true,English,56cc78e3ccc0e20006b82a7d,69a1b50d5ae03bcbfbe7f275,69a18850c4d395e0a69fcdc7,1849,1,trial
3278,terrible,35,7,,"No issues, questions, comments, or concerns, thanks!",pizza,Graduated High-school,226947,1772205557983,1772205331036,male,true,English,56cc78e3ccc0e20006b82a7d,69a1b50d5ae03bcbfbe7f275,69a18850c4d395e0a69fcdc7,2905,2,trial
3278,bad,35,8,,"No issues, questions, comments, or concerns, thanks!",coffee,Graduated High-school,226947,1772205557983,1772205331036,male,true,English,56cc78e3ccc0e20006b82a7d,69a1b50d5ae03bcbfbe7f275,69a18850c4d395e0a69fcdc7,3284,2,trial
3278,bad,35,4,,"No issues, questions, comments, or concerns, thanks!",movie,Graduated High-school,226947,1772205557983,1772205331036,male,true,English,56cc78e3ccc0e20006b82a7d,69a1b50d5ae03bcbfbe7f275,69a18850c4d395e0a69fcdc7,2512,3,trial
3278,amazing,35,9,,"No issues, questions, comments, or concerns, thanks!",cookie,Graduated High-school,226947,1772205557983,1772205331036,male,true,English,56cc78e3ccc0e20006b82a7d,69a1b50d5ae03bcbfbe7f275,69a18850c4d395e0a69fcdc7,2124,5,trial
3278,okay,35,1,,"No issues, questions, comments, or concerns, thanks!",pizza,Graduated High-school,226947,1772205557983,1772205331036,male,true,English,56cc78e3ccc0e20006b82a7d,69a1b50d5ae03bcbfbe7f275,69a18850c4d395e0a69fcdc7,18925,1,trial
3278,amazing,35,2,2,"No issues, questions, comments, or concerns, thanks!",coffee,Graduated High-school,226947,1772205557983,1772205331036,male,true,English,56cc78e3ccc0e20006b82a7d,69a1b50d5ae03bcbfbe7f275,69a18850c4d395e0a69fcdc7,3560,3,attention
3278,bad,35,9,,"No issues, questions, comments, or concerns, thanks!",cookie,Graduated High-school,226947,1772205557983,1772205331036,male,true,English,56cc78e3ccc0e20006b82a7d,69a1b50d5ae03bcbfbe7f275,69a18850c4d395e0a69fcdc7,4607,1,trial
3278,bad,35,1,,"No issues, questions, comments, or concerns, thanks!",coffee,Graduated High-school,226947,1772205557983,1772205331036,male,true,English,56cc78e3ccc0e20006b82a7d,69a1b50d5ae03bcbfbe7f275,69a18850c4d395e0a69fcdc7,2052,4,trial
3278,good,35,9,,"No issues, questions, comments, or concerns, thanks!",coffee,Graduated High-school,226947,1772205557983,1772205331036,male,true,English,56cc78e3ccc0e20006b82a7d,69a1b50d5ae03bcbfbe7f275,69a18850c4d395e0a69fcdc7,7715,4,trial
3278,good,35,1,,"No issues, questions, comments, or concerns, thanks!",restaurant meal,Graduated High-school,226947,1772205557983,1772205331036,male,true,English,56cc78e3ccc0e20006b82a7d,69a1b50d5ae03bcbfbe7f275,69a18850c4d395e0a69fcdc7,28869,2,trial
3278,good,35,9,,"No issues, questions, comments, or concerns, thanks!",coffee,Graduated High-school,226947,1772205557983,1772205331036,male,true,English,56cc78e3ccc0e20006b82a7d,69a1b50d5ae03bcbfbe7f275,69a18850c4d395e0a69fcdc7,26481,5,trial
3278,amazing,35,3,,"No issues, questions, comments, or concerns, thanks!",cookie,Graduated High-school,226947,1772205557983,1772205331036,male,true,English,56cc78e3ccc0e20006b82a7d,69a1b50d5ae03bcbfbe7f275,69a18850c4d395e0a69fcdc7,2481,3,trial
3278,okay,35,9,,"No issues, questions, comments, or concerns, thanks!",coffee,Graduated High-school,226947,1772205557983,1772205331036,male,true,English,56cc78e3ccc0e20006b82a7d,69a1b50d5ae03bcbfbe7f275,69a18850c4d395e0a69fcdc7,2092,4,trial
3278,terrible,35,1,,"No issues, questions, comments, or concerns, thanks!",pizza,Graduated High-school,226947,1772205557983,1772205331036,male,true,English,56cc78e3ccc0e20006b82a7d,69a1b50d5ae03bcbfbe7f275,69a18850c4d395e0a69fcdc7,2437,3,trial
3278,good,35,1,,"No issues, questions, comments, or concerns, thanks!",movie,Graduated High-school,226947,1772205557983,1772205331036,male,true,English,56cc78e3ccc0e20006b82a7d,69a1b50d5ae03bcbfbe7f275,69a18850c4d395e0a69fcdc7,2754,1,trial
3288,good,54,3,,nice study,concert,Graduated College,296998,1772205585498,1772205288500,male,true,English,5ec96e3609117f0a67231842,69a1b4b3b396386b17422f2d,69a18850c4d395e0a69fcdc7,9424,2,trial
3288,terrible,54,1,,nice study,movie,Graduated College,296998,1772205585498,1772205288500,male,true,English,5ec96e3609117f0a67231842,69a1b4b3b396386b17422f2d,69a18850c4d395e0a69fcdc7,6384,5,trial
3288,amazing,54,9,,nice study,restaurant meal,Graduated College,296998,1772205585498,1772205288500,male,true,English,5ec96e3609117f0a67231842,69a1b4b3b396386b17422f2d,69a18850c4d395e0a69fcdc7,5384,5,trial
3288,okay,54,4,,nice study,pizza,Graduated College,296998,1772205585498,1772205288500,male,true,English,5ec96e3609117f0a67231842,69a1b4b3b396386b17422f2d,69a18850c4d395e0a69fcdc7,3872,4,trial
3288,bad,54,8,,nice study,concert,Graduated College,296998,1772205585498,1772205288500,male,true,English,5ec96e3609117f0a67231842,69a1b4b3b396386b17422f2d,69a18850c4d395e0a69fcdc7,4872,2,trial
3288,okay,54,4,,nice study,restaurant meal,Graduated College,296998,1772205585498,1772205288500,male,true,English,5ec96e3609117f0a67231842,69a1b4b3b396386b17422f2d,69a18850c4d395e0a69fcdc7,4032,2,trial
3288,good,54,8,,nice study,coffee,Graduated College,296998,1772205585498,1772205288500,male,true,English,5ec96e3609117f0a67231842,69a1b4b3b396386b17422f2d,69a18850c4d395e0a69fcdc7,4952,4,trial
3288,good,54,6,,nice study,coffee,Graduated College,296998,1772205585498,1772205288500,male,true,English,5ec96e3609117f0a67231842,69a1b4b3b396386b17422f2d,69a18850c4d395e0a69fcdc7,4496,3,trial
3288,amazing,54,4,4,nice study,pizza,Graduated College,296998,1772205585498,1772205288500,male,true,English,5ec96e3609117f0a67231842,69a1b4b3b396386b17422f2d,69a18850c4d395e0a69fcdc7,3656,1,attention
3288,okay,54,3,,nice study,restaurant meal,Graduated College,296998,1772205585498,1772205288500,male,true,English,5ec96e3609117f0a67231842,69a1b4b3b396386b17422f2d,69a18850c4d395e0a69fcdc7,4824,1,trial
3288,terrible,54,1,,nice study,party,Graduated College,296998,1772205585498,1772205288500,male,true,English,5ec96e3609117f0a67231842,69a1b4b3b396386b17422f2d,69a18850c4d395e0a69fcdc7,4136,4,trial
3288,amazing,54,1,,nice study,movie,Graduated College,296998,1772205585498,1772205288500,male,true,English,5ec96e3609117f0a67231842,69a1b4b3b396386b17422f2d,69a18850c4d395e0a69fcdc7,3248,3,trial
3288,bad,54,1,,nice study,party,Graduated College,296998,1772205585498,1772205288500,male,true,English,5ec96e3609117f0a67231842,69a1b4b3b396386b17422f2d,69a18850c4d395e0a69fcdc7,3392,4,trial
3288,bad,54,1,,nice study,pizza,Graduated College,296998,1772205585498,1772205288500,male,true,English,5ec96e3609117f0a67231842,69a1b4b3b396386b17422f2d,69a18850c4d395e0a69fcdc7,3424,5,trial
3288,good,54,5,,nice study,movie,Graduated College,296998,1772205585498,1772205288500,male,true,English,5ec96e3609117f0a67231842,69a1b4b3b396386b17422f2d,69a18850c4d395e0a69fcdc7,4512,5,trial
3288,terrible,54,9,,nice study,concert,Graduated College,296998,1772205585498,1772205288500,male,true,English,5ec96e3609117f0a67231842,69a1b4b3b396386b17422f2d,69a18850c4d395e0a69fcdc7,3368,1,trial
3288,okay,54,9,,nice study,restaurant meal,Graduated College,296998,1772205585498,1772205288500,male,true,English,5ec96e3609117f0a67231842,69a1b4b3b396386b17422f2d,69a18850c4d395e0a69fcdc7,3592,3,trial
3288,amazing,54,5,5,nice study,pizza,Graduated College,296998,1772205585498,1772205288500,male,true,English,5ec96e3609117f0a67231842,69a1b4b3b396386b17422f2d,69a18850c4d395e0a69fcdc7,3728,2,attention
3288,amazing,54,1,,nice study,pizza,Graduated College,296998,1772205585498,1772205288500,male,true,English,5ec96e3609117f0a67231842,69a1b4b3b396386b17422f2d,69a18850c4d395e0a69fcdc7,4520,1,trial
3288,bad,54,2,,nice study,pizza,Graduated College,296998,1772205585498,1772205288500,male,true,English,5ec96e3609117f0a67231842,69a1b4b3b396386b17422f2d,69a18850c4d395e0a69fcdc7,4592,3,trial
3288,bad,54,9,,nice study,pizza,Graduated College,296998,1772205585498,1772205288500,male,true,English,5ec96e3609117f0a67231842,69a1b4b3b396386b17422f2d,69a18850c4d395e0a69fcdc7,3240,1,trial
3288,okay,54,3,,nice study,cookie,Graduated College,296998,1772205585498,1772205288500,male,true,English,5ec96e3609117f0a67231842,69a1b4b3b396386b17422f2d,69a18850c4d395e0a69fcdc7,3320,5,trial
3288,amazing,54,2,,nice study,pizza,Graduated College,296998,1772205585498,1772205288500,male,true,English,5ec96e3609117f0a67231842,69a1b4b3b396386b17422f2d,69a18850c4d395e0a69fcdc7,4664,2,trial
3288,terrible,54,2,,nice study,pizza,Graduated College,296998,1772205585498,1772205288500,male,true,English,5ec96e3609117f0a67231842,69a1b4b3b396386b17422f2d,69a18850c4d395e0a69fcdc7,3408,2,trial
