submission_id,adj,age,attentionCheckV,comments,context,education,emoji,experiment_duration,experiment_end_time,experiment_start_time,gender,inferredArousal,inferredValence,isPassedAttention,languages,prolific_pid,prolific_session_id,prolific_study_id,responseTime,trialType
3742,okay,51,1,n/a,pizza,Graduated College,😔,262049,1774532171127,1774531909078,female,0,1,true,English,680e1b9a36b987121bbc9c9a,69c535373558d877877b68e6,69c454f0a957309ec861affe,6317,attention
3742,okay,51,,n/a,concert,Graduated College,null,262049,1774532171127,1774531909078,female,2,6,true,English,680e1b9a36b987121bbc9c9a,69c535373558d877877b68e6,69c454f0a957309ec861affe,17671,trial
3742,amazing,51,,n/a,coffee,Graduated College,null,262049,1774532171127,1774531909078,female,6,8,true,English,680e1b9a36b987121bbc9c9a,69c535373558d877877b68e6,69c454f0a957309ec861affe,14149,trial
3742,good,51,,n/a,restaurant meal,Graduated College,null,262049,1774532171127,1774531909078,female,3,6,true,English,680e1b9a36b987121bbc9c9a,69c535373558d877877b68e6,69c454f0a957309ec861affe,12983,trial
3742,terrible,51,,n/a,pizza,Graduated College,😠,262049,1774532171127,1774531909078,female,8,1,true,English,680e1b9a36b987121bbc9c9a,69c535373558d877877b68e6,69c454f0a957309ec861affe,15416,trial
3749,amazing,34,,great survey,pizza,Graduated College,null,205784,1774532304532,1774532098748,female,6,9,true,english,5c505b5bacb46e0001bd5672,69c535c0ec49a4435f1d7787,69c454f0a957309ec861affe,21295,trial
3749,terrible,34,,great survey,concert,Graduated College,🙁,205784,1774532304532,1774532098748,female,3,3,true,english,5c505b5bacb46e0001bd5672,69c535c0ec49a4435f1d7787,69c454f0a957309ec861affe,13925,trial
3749,bad,34,,great survey,party,Graduated College,null,205784,1774532304532,1774532098748,female,4,2,true,english,5c505b5bacb46e0001bd5672,69c535c0ec49a4435f1d7787,69c454f0a957309ec861affe,8623,trial
3749,okay,34,2,great survey,pizza,Graduated College,😆,205784,1774532304532,1774532098748,female,0,2,true,english,5c505b5bacb46e0001bd5672,69c535c0ec49a4435f1d7787,69c454f0a957309ec861affe,6764,attention
3749,terrible,34,,great survey,party,Graduated College,null,205784,1774532304532,1774532098748,female,4,2,true,english,5c505b5bacb46e0001bd5672,69c535c0ec49a4435f1d7787,69c454f0a957309ec861affe,7360,trial
3749,okay,34,,great survey,coffee,Graduated College,😐,205784,1774532304532,1774532098748,female,5,3,true,english,5c505b5bacb46e0001bd5672,69c535c0ec49a4435f1d7787,69c454f0a957309ec861affe,17989,trial
3749,amazing,34,,great survey,concert,Graduated College,☺️,205784,1774532304532,1774532098748,female,7,8,true,english,5c505b5bacb46e0001bd5672,69c535c0ec49a4435f1d7787,69c454f0a957309ec861affe,10502,trial
3749,bad,34,4,great survey,coffee,Graduated College,😗,205784,1774532304532,1774532098748,female,0,4,true,english,5c505b5bacb46e0001bd5672,69c535c0ec49a4435f1d7787,69c454f0a957309ec861affe,4950,attention
3749,good,34,,great survey,concert,Graduated College,🙂,205784,1774532304532,1774532098748,female,5,6,true,english,5c505b5bacb46e0001bd5672,69c535c0ec49a4435f1d7787,69c454f0a957309ec861affe,10556,trial
3749,good,34,,great survey,cookie,Graduated College,null,205784,1774532304532,1774532098748,female,5,6,true,english,5c505b5bacb46e0001bd5672,69c535c0ec49a4435f1d7787,69c454f0a957309ec861affe,7981,trial
3749,okay,34,,great survey,concert,Graduated College,null,205784,1774532304532,1774532098748,female,4,4,true,english,5c505b5bacb46e0001bd5672,69c535c0ec49a4435f1d7787,69c454f0a957309ec861affe,18774,trial
3749,bad,34,,great survey,pizza,Graduated College,🙁,205784,1774532304532,1774532098748,female,4,3,true,english,5c505b5bacb46e0001bd5672,69c535c0ec49a4435f1d7787,69c454f0a957309ec861affe,11940,trial
3704,bad,51,,,pizza,Graduated College,null,152398,1774531930780,1774531778382,female,2,1,true,English,63c5514d060f9b8e66cab38f,69c534bae4439d0b35986783,69c454f0a957309ec861affe,17378,trial
3704,terrible,51,,,pizza,Graduated College,🙁,152398,1774531930780,1774531778382,female,6,1,true,English,63c5514d060f9b8e66cab38f,69c534bae4439d0b35986783,69c454f0a957309ec861affe,13540,trial
3704,good,51,,,movie,Graduated College,😊,152398,1774531930780,1774531778382,female,6,8,true,English,63c5514d060f9b8e66cab38f,69c534bae4439d0b35986783,69c454f0a957309ec861affe,13364,trial
3704,bad,51,2,,restaurant meal,Graduated College,😐,152398,1774531930780,1774531778382,female,0,2,true,English,63c5514d060f9b8e66cab38f,69c534bae4439d0b35986783,69c454f0a957309ec861affe,10729,attention
3704,amazing,51,,,cookie,Graduated College,🙂,152398,1774531930780,1774531778382,female,7,9,true,English,63c5514d060f9b8e66cab38f,69c534bae4439d0b35986783,69c454f0a957309ec861affe,11969,trial
3704,good,51,,,party,Graduated College,null,152398,1774531930780,1774531778382,female,5,7,true,English,63c5514d060f9b8e66cab38f,69c534bae4439d0b35986783,69c454f0a957309ec861affe,10924,trial
3704,terrible,51,,,pizza,Graduated College,null,152398,1774531930780,1774531778382,female,3,2,true,English,63c5514d060f9b8e66cab38f,69c534bae4439d0b35986783,69c454f0a957309ec861affe,6782,trial
3704,terrible,51,3,,party,Graduated College,☺️,152398,1774531930780,1774531778382,female,0,3,true,English,63c5514d060f9b8e66cab38f,69c534bae4439d0b35986783,69c454f0a957309ec861affe,5007,attention
3704,bad,51,,,coffee,Graduated College,😩,152398,1774531930780,1774531778382,female,7,1,true,English,63c5514d060f9b8e66cab38f,69c534bae4439d0b35986783,69c454f0a957309ec861affe,7300,trial
3704,amazing,51,,,movie,Graduated College,null,152398,1774531930780,1774531778382,female,8,8,true,English,63c5514d060f9b8e66cab38f,69c534bae4439d0b35986783,69c454f0a957309ec861affe,6084,trial
3704,okay,51,,,coffee,Graduated College,null,152398,1774531930780,1774531778382,female,2,5,true,English,63c5514d060f9b8e66cab38f,69c534bae4439d0b35986783,69c454f0a957309ec861affe,6818,trial
3704,okay,51,,,restaurant meal,Graduated College,😗,152398,1774531930780,1774531778382,female,6,7,true,English,63c5514d060f9b8e66cab38f,69c534bae4439d0b35986783,69c454f0a957309ec861affe,9639,trial
3715,terrible,50,,,pizza,Higher degree,null,141311,1774531991880,1774531850569,female,7,1,true,English,69b03531db81dab44c5b09a4,69c53502981c98c1ca0b7c0f,69c454f0a957309ec861affe,15516,trial
3715,amazing,50,,,coffee,Higher degree,null,141311,1774531991880,1774531850569,female,7,8,true,English,69b03531db81dab44c5b09a4,69c53502981c98c1ca0b7c0f,69c454f0a957309ec861affe,9124,trial
3715,okay,50,,,pizza,Higher degree,😐,141311,1774531991880,1774531850569,female,5,5,true,English,69b03531db81dab44c5b09a4,69c53502981c98c1ca0b7c0f,69c454f0a957309ec861affe,6153,trial
3715,okay,50,4,,party,Higher degree,😠,141311,1774531991880,1774531850569,female,0,4,true,English,69b03531db81dab44c5b09a4,69c53502981c98c1ca0b7c0f,69c454f0a957309ec861affe,6304,attention
3715,good,50,,,movie,Higher degree,😀,141311,1774531991880,1774531850569,female,5,6,true,English,69b03531db81dab44c5b09a4,69c53502981c98c1ca0b7c0f,69c454f0a957309ec861affe,11975,trial
3715,bad,50,,,movie,Higher degree,😔,141311,1774531991880,1774531850569,female,4,3,true,English,69b03531db81dab44c5b09a4,69c53502981c98c1ca0b7c0f,69c454f0a957309ec861affe,15151,trial
3715,bad,50,,,party,Higher degree,null,141311,1774531991880,1774531850569,female,5,5,true,English,69b03531db81dab44c5b09a4,69c53502981c98c1ca0b7c0f,69c454f0a957309ec861affe,7148,trial
3715,terrible,50,5,,party,Higher degree,😩,141311,1774531991880,1774531850569,female,0,5,true,English,69b03531db81dab44c5b09a4,69c53502981c98c1ca0b7c0f,69c454f0a957309ec861affe,9833,attention
3715,good,50,,,pizza,Higher degree,null,141311,1774531991880,1774531850569,female,5,5,true,English,69b03531db81dab44c5b09a4,69c53502981c98c1ca0b7c0f,69c454f0a957309ec861affe,5282,trial
3715,amazing,50,,,movie,Higher degree,☺️,141311,1774531991880,1774531850569,female,6,7,true,English,69b03531db81dab44c5b09a4,69c53502981c98c1ca0b7c0f,69c454f0a957309ec861affe,7278,trial
3715,okay,50,,,coffee,Higher degree,null,141311,1774531991880,1774531850569,female,5,5,true,English,69b03531db81dab44c5b09a4,69c53502981c98c1ca0b7c0f,69c454f0a957309ec861affe,5215,trial
3715,terrible,50,,,pizza,Higher degree,😔,141311,1774531991880,1774531850569,female,5,3,true,English,69b03531db81dab44c5b09a4,69c53502981c98c1ca0b7c0f,69c454f0a957309ec861affe,8367,trial
3727,amazing,42,,,party,Higher degree,null,335646,1774532101869,1774531766223,female,9,9,true,english ,6105ba07b4fa0867eaed2f5b,69c534afe377947d63a2404a,69c454f0a957309ec861affe,73817,trial
3727,good,42,,,restaurant meal,Higher degree,😀,335646,1774532101869,1774531766223,female,4,9,true,english ,6105ba07b4fa0867eaed2f5b,69c534afe377947d63a2404a,69c454f0a957309ec861affe,38552,trial
3727,good,42,,,restaurant meal,Higher degree,null,335646,1774532101869,1774531766223,female,3,8,true,english ,6105ba07b4fa0867eaed2f5b,69c534afe377947d63a2404a,69c454f0a957309ec861affe,70048,trial
3727,bad,42,3,,party,Higher degree,🙂,335646,1774532101869,1774531766223,female,0,3,true,english ,6105ba07b4fa0867eaed2f5b,69c534afe377947d63a2404a,69c454f0a957309ec861affe,6145,attention
3727,amazing,42,,,party,Higher degree,😆,335646,1774532101869,1774531766223,female,8,9,true,english ,6105ba07b4fa0867eaed2f5b,69c534afe377947d63a2404a,69c454f0a957309ec861affe,11679,trial
3727,bad,42,,,cookie,Higher degree,😠,335646,1774532101869,1774531766223,female,7,1,true,english ,6105ba07b4fa0867eaed2f5b,69c534afe377947d63a2404a,69c454f0a957309ec861affe,6753,trial
3727,terrible,42,,,pizza,Higher degree,🙁,335646,1774532101869,1774531766223,female,1,1,true,english ,6105ba07b4fa0867eaed2f5b,69c534afe377947d63a2404a,69c454f0a957309ec861affe,4128,trial
3727,amazing,42,5,,coffee,Higher degree,🙂,335646,1774532101869,1774531766223,female,0,5,true,english ,6105ba07b4fa0867eaed2f5b,69c534afe377947d63a2404a,69c454f0a957309ec861affe,4856,attention
3727,bad,42,,,coffee,Higher degree,null,335646,1774532101869,1774531766223,female,1,1,true,english ,6105ba07b4fa0867eaed2f5b,69c534afe377947d63a2404a,69c454f0a957309ec861affe,3680,trial
3727,okay,42,,,coffee,Higher degree,😗,335646,1774532101869,1774531766223,female,3,4,true,english ,6105ba07b4fa0867eaed2f5b,69c534afe377947d63a2404a,69c454f0a957309ec861affe,19736,trial
3727,okay,42,,,party,Higher degree,null,335646,1774532101869,1774531766223,female,5,5,true,english ,6105ba07b4fa0867eaed2f5b,69c534afe377947d63a2404a,69c454f0a957309ec861affe,4344,trial
3727,terrible,42,,,movie,Higher degree,null,335646,1774532101869,1774531766223,female,6,1,true,english ,6105ba07b4fa0867eaed2f5b,69c534afe377947d63a2404a,69c454f0a957309ec861affe,8000,trial
3743,good,19,,,concert,Graduated High-school,🙂,126128,1774532169742,1774532043614,male,7,5,true,English,6995eddcac8ee74bf27d832f,69c535c27ef0e8c3c401aa6f,69c454f0a957309ec861affe,19169,trial
3743,terrible,19,,,cookie,Graduated High-school,null,126128,1774532169742,1774532043614,male,7,1,true,English,6995eddcac8ee74bf27d832f,69c535c27ef0e8c3c401aa6f,69c454f0a957309ec861affe,10078,trial
3743,bad,19,,,movie,Graduated High-school,🙁,126128,1774532169742,1774532043614,male,6,2,true,English,6995eddcac8ee74bf27d832f,69c535c27ef0e8c3c401aa6f,69c454f0a957309ec861affe,6615,trial
3743,good,19,4,,coffee,Graduated High-school,☹️,126128,1774532169742,1774532043614,male,0,4,true,English,6995eddcac8ee74bf27d832f,69c535c27ef0e8c3c401aa6f,69c454f0a957309ec861affe,14179,attention
3743,okay,19,,,movie,Graduated High-school,null,126128,1774532169742,1774532043614,male,4,4,true,English,6995eddcac8ee74bf27d832f,69c535c27ef0e8c3c401aa6f,69c454f0a957309ec861affe,5767,trial
3743,terrible,19,,,coffee,Graduated High-school,😔,126128,1774532169742,1774532043614,male,6,1,true,English,6995eddcac8ee74bf27d832f,69c535c27ef0e8c3c401aa6f,69c454f0a957309ec861affe,6253,trial
3743,amazing,19,,,pizza,Graduated High-school,😀,126128,1774532169742,1774532043614,male,7,8,true,English,6995eddcac8ee74bf27d832f,69c535c27ef0e8c3c401aa6f,69c454f0a957309ec861affe,7966,trial
3743,good,19,3,,restaurant meal,Graduated High-school,😊,126128,1774532169742,1774532043614,male,0,3,true,English,6995eddcac8ee74bf27d832f,69c535c27ef0e8c3c401aa6f,69c454f0a957309ec861affe,4767,attention
3743,good,19,,,party,Graduated High-school,null,126128,1774532169742,1774532043614,male,4,5,true,English,6995eddcac8ee74bf27d832f,69c535c27ef0e8c3c401aa6f,69c454f0a957309ec861affe,5857,trial
3743,bad,19,,,coffee,Graduated High-school,null,126128,1774532169742,1774532043614,male,5,1,true,English,6995eddcac8ee74bf27d832f,69c535c27ef0e8c3c401aa6f,69c454f0a957309ec861affe,4723,trial
3743,amazing,19,,,cookie,Graduated High-school,null,126128,1774532169742,1774532043614,male,7,9,true,English,6995eddcac8ee74bf27d832f,69c535c27ef0e8c3c401aa6f,69c454f0a957309ec861affe,5406,trial
3743,okay,19,,,restaurant meal,Graduated High-school,😗,126128,1774532169742,1774532043614,male,8,4,true,English,6995eddcac8ee74bf27d832f,69c535c27ef0e8c3c401aa6f,69c454f0a957309ec861affe,8507,trial
3752,good,27,,Nothing much. Short and cool study about emotions using emoji and no emojies to express the intensity of how feelings are expressed.,movie,Higher degree,null,423242,1774532347553,1774531924311,female,3,2,true,English,696e46a86969ef2d97ba2031,69c5353a130790dd8dc84655,69c454f0a957309ec861affe,19792,trial
3752,bad,27,,Nothing much. Short and cool study about emotions using emoji and no emojies to express the intensity of how feelings are expressed.,cookie,Higher degree,☹️,423242,1774532347553,1774531924311,female,9,8,true,English,696e46a86969ef2d97ba2031,69c5353a130790dd8dc84655,69c454f0a957309ec861affe,77001,trial
3752,amazing,27,,Nothing much. Short and cool study about emotions using emoji and no emojies to express the intensity of how feelings are expressed.,concert,Higher degree,😆,423242,1774532347553,1774531924311,female,9,9,true,English,696e46a86969ef2d97ba2031,69c5353a130790dd8dc84655,69c454f0a957309ec861affe,8749,trial
3752,amazing,27,3,Nothing much. Short and cool study about emotions using emoji and no emojies to express the intensity of how feelings are expressed.,restaurant meal,Higher degree,😠,423242,1774532347553,1774531924311,female,0,3,true,English,696e46a86969ef2d97ba2031,69c5353a130790dd8dc84655,69c454f0a957309ec861affe,9531,attention
3752,okay,27,,Nothing much. Short and cool study about emotions using emoji and no emojies to express the intensity of how feelings are expressed.,coffee,Higher degree,😐,423242,1774532347553,1774531924311,female,2,5,true,English,696e46a86969ef2d97ba2031,69c5353a130790dd8dc84655,69c454f0a957309ec861affe,22023,trial
3752,terrible,27,,Nothing much. Short and cool study about emotions using emoji and no emojies to express the intensity of how feelings are expressed.,party,Higher degree,null,423242,1774532347553,1774531924311,female,9,7,true,English,696e46a86969ef2d97ba2031,69c5353a130790dd8dc84655,69c454f0a957309ec861affe,12343,trial
3752,good,27,,Nothing much. Short and cool study about emotions using emoji and no emojies to express the intensity of how feelings are expressed.,pizza,Higher degree,🙂,423242,1774532347553,1774531924311,female,1,4,true,English,696e46a86969ef2d97ba2031,69c5353a130790dd8dc84655,69c454f0a957309ec861affe,12319,trial
3752,okay,27,5,Nothing much. Short and cool study about emotions using emoji and no emojies to express the intensity of how feelings are expressed.,concert,Higher degree,😊,423242,1774532347553,1774531924311,female,0,5,true,English,696e46a86969ef2d97ba2031,69c5353a130790dd8dc84655,69c454f0a957309ec861affe,4642,attention
3752,okay,27,,Nothing much. Short and cool study about emotions using emoji and no emojies to express the intensity of how feelings are expressed.,concert,Higher degree,null,423242,1774532347553,1774531924311,female,2,4,true,English,696e46a86969ef2d97ba2031,69c5353a130790dd8dc84655,69c454f0a957309ec861affe,10174,trial
3752,bad,27,,Nothing much. Short and cool study about emotions using emoji and no emojies to express the intensity of how feelings are expressed.,movie,Higher degree,null,423242,1774532347553,1774531924311,female,8,9,true,English,696e46a86969ef2d97ba2031,69c5353a130790dd8dc84655,69c454f0a957309ec861affe,7927,trial
3752,terrible,27,,Nothing much. Short and cool study about emotions using emoji and no emojies to express the intensity of how feelings are expressed.,restaurant meal,Higher degree,😠,423242,1774532347553,1774531924311,female,9,1,true,English,696e46a86969ef2d97ba2031,69c5353a130790dd8dc84655,69c454f0a957309ec861affe,17930,trial
3752,amazing,27,,Nothing much. Short and cool study about emotions using emoji and no emojies to express the intensity of how feelings are expressed.,party,Higher degree,null,423242,1774532347553,1774531924311,female,1,3,true,English,696e46a86969ef2d97ba2031,69c5353a130790dd8dc84655,69c454f0a957309ec861affe,9775,trial
3706,amazing,26,,,pizza,Graduated College,😀,143116,1774531934359,1774531791243,female,6,7,true,English,69c04b95de332da78d1c755f,69c534c77bf4344e7d9de252,69c454f0a957309ec861affe,12535,trial
3706,bad,26,,,cookie,Graduated College,😔,143116,1774531934359,1774531791243,female,6,4,true,English,69c04b95de332da78d1c755f,69c534c77bf4344e7d9de252,69c454f0a957309ec861affe,11949,trial
3706,good,26,,,movie,Graduated College,☺️,143116,1774531934359,1774531791243,female,5,6,true,English,69c04b95de332da78d1c755f,69c534c77bf4344e7d9de252,69c454f0a957309ec861affe,11241,trial
3706,good,26,4,,restaurant meal,Graduated College,😗,143116,1774531934359,1774531791243,female,0,4,true,English,69c04b95de332da78d1c755f,69c534c77bf4344e7d9de252,69c454f0a957309ec861affe,4917,attention
3706,terrible,26,,,movie,Graduated College,null,143116,1774531934359,1774531791243,female,5,3,true,English,69c04b95de332da78d1c755f,69c534c77bf4344e7d9de252,69c454f0a957309ec861affe,18716,trial
3706,bad,26,,,restaurant meal,Graduated College,null,143116,1774531934359,1774531791243,female,6,3,true,English,69c04b95de332da78d1c755f,69c534c77bf4344e7d9de252,69c454f0a957309ec861affe,8192,trial
3706,okay,26,,,party,Graduated College,😗,143116,1774531934359,1774531791243,female,5,5,true,English,69c04b95de332da78d1c755f,69c534c77bf4344e7d9de252,69c454f0a957309ec861affe,6391,trial
3706,good,26,1,,cookie,Graduated College,😩,143116,1774531934359,1774531791243,female,0,1,true,English,69c04b95de332da78d1c755f,69c534c77bf4344e7d9de252,69c454f0a957309ec861affe,3999,attention
3706,terrible,26,,,party,Graduated College,🙁,143116,1774531934359,1774531791243,female,6,3,true,English,69c04b95de332da78d1c755f,69c534c77bf4344e7d9de252,69c454f0a957309ec861affe,10725,trial
3706,amazing,26,,,movie,Graduated College,null,143116,1774531934359,1774531791243,female,6,7,true,English,69c04b95de332da78d1c755f,69c534c77bf4344e7d9de252,69c454f0a957309ec861affe,6166,trial
3706,okay,26,,,coffee,Graduated College,null,143116,1774531934359,1774531791243,female,5,5,true,English,69c04b95de332da78d1c755f,69c534c77bf4344e7d9de252,69c454f0a957309ec861affe,3692,trial
3706,good,26,,,pizza,Graduated College,null,143116,1774531934359,1774531791243,female,5,6,true,English,69c04b95de332da78d1c755f,69c534c77bf4344e7d9de252,69c454f0a957309ec861affe,5125,trial
3707,terrible,37,,,movie,Higher degree,null,156593,1774531936776,1774531780183,male,1,2,true,English,66c5e900e98b4d0d00fed9aa,69c534b19858a15cf2773c42,69c454f0a957309ec861affe,54992,trial
3707,bad,37,,,movie,Higher degree,null,156593,1774531936776,1774531780183,male,3,1,true,English,66c5e900e98b4d0d00fed9aa,69c534b19858a15cf2773c42,69c454f0a957309ec861affe,6182,trial
3707,good,37,,,coffee,Higher degree,😆,156593,1774531936776,1774531780183,male,7,8,true,English,66c5e900e98b4d0d00fed9aa,69c534b19858a15cf2773c42,69c454f0a957309ec861affe,6368,trial
3707,terrible,37,5,,restaurant meal,Higher degree,😊,156593,1774531936776,1774531780183,male,0,5,true,English,66c5e900e98b4d0d00fed9aa,69c534b19858a15cf2773c42,69c454f0a957309ec861affe,4021,attention
3707,okay,37,,,concert,Higher degree,😗,156593,1774531936776,1774531780183,male,4,4,true,English,66c5e900e98b4d0d00fed9aa,69c534b19858a15cf2773c42,69c454f0a957309ec861affe,4264,trial
3707,okay,37,,,party,Higher degree,null,156593,1774531936776,1774531780183,male,3,3,true,English,66c5e900e98b4d0d00fed9aa,69c534b19858a15cf2773c42,69c454f0a957309ec861affe,3907,trial
3707,amazing,37,,,restaurant meal,Higher degree,null,156593,1774531936776,1774531780183,male,8,8,true,English,66c5e900e98b4d0d00fed9aa,69c534b19858a15cf2773c42,69c454f0a957309ec861affe,4406,trial
3707,bad,37,3,,concert,Higher degree,😔,156593,1774531936776,1774531780183,male,0,3,true,English,66c5e900e98b4d0d00fed9aa,69c534b19858a15cf2773c42,69c454f0a957309ec861affe,3783,attention
3707,terrible,37,,,cookie,Higher degree,😠,156593,1774531936776,1774531780183,male,5,1,true,English,66c5e900e98b4d0d00fed9aa,69c534b19858a15cf2773c42,69c454f0a957309ec861affe,5876,trial
3707,bad,37,,,movie,Higher degree,😔,156593,1774531936776,1774531780183,male,4,1,true,English,66c5e900e98b4d0d00fed9aa,69c534b19858a15cf2773c42,69c454f0a957309ec861affe,5434,trial
3707,good,37,,,party,Higher degree,null,156593,1774531936776,1774531780183,male,6,6,true,English,66c5e900e98b4d0d00fed9aa,69c534b19858a15cf2773c42,69c454f0a957309ec861affe,4664,trial
3707,amazing,37,,,concert,Higher degree,🙂,156593,1774531936776,1774531780183,male,8,8,true,English,66c5e900e98b4d0d00fed9aa,69c534b19858a15cf2773c42,69c454f0a957309ec861affe,3117,trial
3716,good,25,,This was interesting ,concert,Higher degree,😀,229942,1774531999066,1774531769124,male,3,8,true,,672a89bc5e3d67a9fdbdf803,69c534aee29b821243ed3e6d,69c454f0a957309ec861affe,30016,trial
3716,bad,25,,This was interesting ,pizza,Higher degree,null,229942,1774531999066,1774531769124,male,5,1,true,,672a89bc5e3d67a9fdbdf803,69c534aee29b821243ed3e6d,69c454f0a957309ec861affe,15338,trial
3716,good,25,,This was interesting ,restaurant meal,Higher degree,null,229942,1774531999066,1774531769124,male,7,8,true,,672a89bc5e3d67a9fdbdf803,69c534aee29b821243ed3e6d,69c454f0a957309ec861affe,11809,trial
3716,okay,25,5,This was interesting ,movie,Higher degree,☹️,229942,1774531999066,1774531769124,male,0,5,true,,672a89bc5e3d67a9fdbdf803,69c534aee29b821243ed3e6d,69c454f0a957309ec861affe,6865,attention
3716,okay,25,,This was interesting ,restaurant meal,Higher degree,null,229942,1774531999066,1774531769124,male,2,7,true,,672a89bc5e3d67a9fdbdf803,69c534aee29b821243ed3e6d,69c454f0a957309ec861affe,13758,trial
3716,amazing,25,,This was interesting ,pizza,Higher degree,null,229942,1774531999066,1774531769124,male,8,9,true,,672a89bc5e3d67a9fdbdf803,69c534aee29b821243ed3e6d,69c454f0a957309ec861affe,6997,trial
3716,bad,25,,This was interesting ,movie,Higher degree,😔,229942,1774531999066,1774531769124,male,2,1,true,,672a89bc5e3d67a9fdbdf803,69c534aee29b821243ed3e6d,69c454f0a957309ec861affe,12120,trial
3716,terrible,25,4,This was interesting ,cookie,Higher degree,☺️,229942,1774531999066,1774531769124,male,0,4,true,,672a89bc5e3d67a9fdbdf803,69c534aee29b821243ed3e6d,69c454f0a957309ec861affe,12764,attention
3716,terrible,25,,This was interesting ,pizza,Higher degree,☹️,229942,1774531999066,1774531769124,male,3,2,true,,672a89bc5e3d67a9fdbdf803,69c534aee29b821243ed3e6d,69c454f0a957309ec861affe,14394,trial
3716,okay,25,,This was interesting ,restaurant meal,Higher degree,😗,229942,1774531999066,1774531769124,male,8,8,true,,672a89bc5e3d67a9fdbdf803,69c534aee29b821243ed3e6d,69c454f0a957309ec861affe,5943,trial
3716,terrible,25,,This was interesting ,restaurant meal,Higher degree,null,229942,1774531999066,1774531769124,male,3,2,true,,672a89bc5e3d67a9fdbdf803,69c534aee29b821243ed3e6d,69c454f0a957309ec861affe,13153,trial
3716,amazing,25,,This was interesting ,cookie,Higher degree,☺️,229942,1774531999066,1774531769124,male,7,8,true,,672a89bc5e3d67a9fdbdf803,69c534aee29b821243ed3e6d,69c454f0a957309ec861affe,7791,trial
3722,terrible,53,,,cookie,Graduated High-school,😠,154069,1774532068983,1774531914914,female,8,2,true,,69418da4661dc6936bf50baf,69c53539489ad260dc2563ad,69c454f0a957309ec861affe,16023,trial
3722,good,53,,,movie,Graduated High-school,null,154069,1774532068983,1774531914914,female,3,6,true,,69418da4661dc6936bf50baf,69c53539489ad260dc2563ad,69c454f0a957309ec861affe,9029,trial
3722,terrible,53,,,pizza,Graduated High-school,null,154069,1774532068983,1774531914914,female,7,2,true,,69418da4661dc6936bf50baf,69c53539489ad260dc2563ad,69c454f0a957309ec861affe,12250,trial
3722,terrible,53,5,,cookie,Graduated High-school,😊,154069,1774532068983,1774531914914,female,0,5,true,,69418da4661dc6936bf50baf,69c53539489ad260dc2563ad,69c454f0a957309ec861affe,6152,attention
3722,amazing,53,,,coffee,Graduated High-school,null,154069,1774532068983,1774531914914,female,8,8,true,,69418da4661dc6936bf50baf,69c53539489ad260dc2563ad,69c454f0a957309ec861affe,7750,trial
3722,good,53,,,restaurant meal,Graduated High-school,😊,154069,1774532068983,1774531914914,female,2,8,true,,69418da4661dc6936bf50baf,69c53539489ad260dc2563ad,69c454f0a957309ec861affe,11338,trial
3722,bad,53,,,coffee,Graduated High-school,null,154069,1774532068983,1774531914914,female,4,3,true,,69418da4661dc6936bf50baf,69c53539489ad260dc2563ad,69c454f0a957309ec861affe,9232,trial
3722,amazing,53,3,,concert,Graduated High-school,😐,154069,1774532068983,1774531914914,female,0,3,true,,69418da4661dc6936bf50baf,69c53539489ad260dc2563ad,69c454f0a957309ec861affe,4807,attention
3722,bad,53,,,movie,Graduated High-school,😔,154069,1774532068983,1774531914914,female,3,3,true,,69418da4661dc6936bf50baf,69c53539489ad260dc2563ad,69c454f0a957309ec861affe,16121,trial
3722,okay,53,,,pizza,Graduated High-school,😗,154069,1774532068983,1774531914914,female,4,4,true,,69418da4661dc6936bf50baf,69c53539489ad260dc2563ad,69c454f0a957309ec861affe,7974,trial
3722,okay,53,,,pizza,Graduated High-school,null,154069,1774532068983,1774531914914,female,3,4,true,,69418da4661dc6936bf50baf,69c53539489ad260dc2563ad,69c454f0a957309ec861affe,6068,trial
3722,amazing,53,,,cookie,Graduated High-school,😆,154069,1774532068983,1774531914914,female,8,9,true,,69418da4661dc6936bf50baf,69c53539489ad260dc2563ad,69c454f0a957309ec861affe,7140,trial
3723,good,46,,,movie,Graduated High-school,null,103953,1774532078466,1774531974513,female,3,8,true,English,65313bdcb9fd825a8c1d4981,69c53584e72469fb2dc564a7,69c454f0a957309ec861affe,11133,trial
3723,terrible,46,,,party,Graduated High-school,null,103953,1774532078466,1774531974513,female,7,1,true,English,65313bdcb9fd825a8c1d4981,69c53584e72469fb2dc564a7,69c454f0a957309ec861affe,9550,trial
3723,amazing,46,,,movie,Graduated High-school,null,103953,1774532078466,1774531974513,female,4,9,true,English,65313bdcb9fd825a8c1d4981,69c53584e72469fb2dc564a7,69c454f0a957309ec861affe,4067,trial
3723,terrible,46,1,,movie,Graduated High-school,☹️,103953,1774532078466,1774531974513,female,0,1,true,English,65313bdcb9fd825a8c1d4981,69c53584e72469fb2dc564a7,69c454f0a957309ec861affe,4366,attention
3723,terrible,46,,,movie,Graduated High-school,😔,103953,1774532078466,1774531974513,female,7,1,true,English,65313bdcb9fd825a8c1d4981,69c53584e72469fb2dc564a7,69c454f0a957309ec861affe,11616,trial
3723,okay,46,,,concert,Graduated High-school,null,103953,1774532078466,1774531974513,female,6,6,true,English,65313bdcb9fd825a8c1d4981,69c53584e72469fb2dc564a7,69c454f0a957309ec861affe,7616,trial
