submission_id,age,arousal,attentionCheckA,attentionCheckV,comments,context,education,experiment_duration,experiment_end_time,experiment_start_time,gender,isPassedAttention,languages,prolific_pid,prolific_session_id,prolific_study_id,responseTime,state,trialType,valence
3227,67,2,2,1,Good luck with the study :-),pizza,Graduated College,136188,1772205311940,1772205175752,male,true,English,5d4310bbd8e961001b825ca4,69a1b46e1a0602566e4b33f8,69a1897608a0cd68430f0f9e,4868,5,attention,1
3227,67,8,,,Good luck with the study :-),party,Graduated College,136188,1772205311940,1772205175752,male,true,English,5d4310bbd8e961001b825ca4,69a1b46e1a0602566e4b33f8,69a1897608a0cd68430f0f9e,5786,4,trial,8
3227,67,7,,,Good luck with the study :-),coffee,Graduated College,136188,1772205311940,1772205175752,male,true,English,5d4310bbd8e961001b825ca4,69a1b46e1a0602566e4b33f8,69a1897608a0cd68430f0f9e,6154,5,trial,9
3227,67,4,,,Good luck with the study :-),cookie,Graduated College,136188,1772205311940,1772205175752,male,true,English,5d4310bbd8e961001b825ca4,69a1b46e1a0602566e4b33f8,69a1897608a0cd68430f0f9e,5400,1,trial,1
3227,67,5,5,5,Good luck with the study :-),restaurant meal,Graduated College,136188,1772205311940,1772205175752,male,true,English,5d4310bbd8e961001b825ca4,69a1b46e1a0602566e4b33f8,69a1897608a0cd68430f0f9e,4824,4,attention,5
3227,67,5,,,Good luck with the study :-),party,Graduated College,136188,1772205311940,1772205175752,male,true,English,5d4310bbd8e961001b825ca4,69a1b46e1a0602566e4b33f8,69a1897608a0cd68430f0f9e,5060,3,trial,5
3227,67,5,,,Good luck with the study :-),coffee,Graduated College,136188,1772205311940,1772205175752,male,true,English,5d4310bbd8e961001b825ca4,69a1b46e1a0602566e4b33f8,69a1897608a0cd68430f0f9e,6798,2,trial,3
3227,67,7,,,Good luck with the study :-),party,Graduated College,136188,1772205311940,1772205175752,male,true,English,5d4310bbd8e961001b825ca4,69a1b46e1a0602566e4b33f8,69a1897608a0cd68430f0f9e,6036,4,trial,8
3227,67,7,,,Good luck with the study :-),cookie,Graduated College,136188,1772205311940,1772205175752,male,true,English,5d4310bbd8e961001b825ca4,69a1b46e1a0602566e4b33f8,69a1897608a0cd68430f0f9e,4726,5,trial,9
3238,46,9,,,,restaurant meal,Graduated High-school,240685,1772205429434,1772205188749,male,true,English,6097ec1a8c0b4df21cbb9024,69a1b47f401bbdf645da2329,69a1897608a0cd68430f0f9e,21623,5,trial,9
3238,46,1,,,,movie,Graduated High-school,240685,1772205429434,1772205188749,male,true,English,6097ec1a8c0b4df21cbb9024,69a1b47f401bbdf645da2329,69a1897608a0cd68430f0f9e,16770,2,trial,2
3238,46,1,,,,movie,Graduated High-school,240685,1772205429434,1772205188749,male,true,English,6097ec1a8c0b4df21cbb9024,69a1b47f401bbdf645da2329,69a1897608a0cd68430f0f9e,9600,1,trial,1
3238,46,1,2,3,,movie,Graduated High-school,240685,1772205429434,1772205188749,male,false,English,6097ec1a8c0b4df21cbb9024,69a1b47f401bbdf645da2329,69a1897608a0cd68430f0f9e,14595,4,attention,3
3238,46,7,,,,restaurant meal,Graduated High-school,240685,1772205429434,1772205188749,male,true,English,6097ec1a8c0b4df21cbb9024,69a1b47f401bbdf645da2329,69a1897608a0cd68430f0f9e,17468,4,trial,8
3238,46,5,,,,cookie,Graduated High-school,240685,1772205429434,1772205188749,male,true,English,6097ec1a8c0b4df21cbb9024,69a1b47f401bbdf645da2329,69a1897608a0cd68430f0f9e,20460,3,trial,5
3238,46,2,,,,movie,Graduated High-school,240685,1772205429434,1772205188749,male,true,English,6097ec1a8c0b4df21cbb9024,69a1b47f401bbdf645da2329,69a1897608a0cd68430f0f9e,25388,2,trial,3
3238,46,4,4,3,,pizza,Graduated High-school,240685,1772205429434,1772205188749,male,true,English,6097ec1a8c0b4df21cbb9024,69a1b47f401bbdf645da2329,69a1897608a0cd68430f0f9e,10448,5,attention,3
3238,46,5,,,,cookie,Graduated High-school,240685,1772205429434,1772205188749,male,true,English,6097ec1a8c0b4df21cbb9024,69a1b47f401bbdf645da2329,69a1897608a0cd68430f0f9e,7327,3,trial,5
3238,46,1,,,,concert,Graduated High-school,240685,1772205429434,1772205188749,male,true,English,6097ec1a8c0b4df21cbb9024,69a1b47f401bbdf645da2329,69a1897608a0cd68430f0f9e,9742,1,trial,1
3238,46,7,,,,cookie,Graduated High-school,240685,1772205429434,1772205188749,male,true,English,6097ec1a8c0b4df21cbb9024,69a1b47f401bbdf645da2329,69a1897608a0cd68430f0f9e,10679,4,trial,8
3238,46,9,,,,cookie,Graduated High-school,240685,1772205429434,1772205188749,male,true,English,6097ec1a8c0b4df21cbb9024,69a1b47f401bbdf645da2329,69a1897608a0cd68430f0f9e,6413,5,trial,9
3277,65,6,,,,movie,Graduated College,126119,1772205555551,1772205429432,male,true,English,5f33f48e7a8953257c8d5923,69a1b56d371d75c1f0f9a730,69a1897608a0cd68430f0f9e,16108,4,trial,7
3277,65,3,,,,concert,Graduated College,126119,1772205555551,1772205429432,male,true,English,5f33f48e7a8953257c8d5923,69a1b56d371d75c1f0f9a730,69a1897608a0cd68430f0f9e,13390,2,trial,2
3277,65,1,,,,pizza,Graduated College,126119,1772205555551,1772205429432,male,true,English,5f33f48e7a8953257c8d5923,69a1b56d371d75c1f0f9a730,69a1897608a0cd68430f0f9e,8137,1,trial,1
3277,65,1,1,2,,cookie,Graduated College,126119,1772205555551,1772205429432,male,true,English,5f33f48e7a8953257c8d5923,69a1b56d371d75c1f0f9a730,69a1897608a0cd68430f0f9e,7443,5,attention,2
3277,65,5,,,,pizza,Graduated College,126119,1772205555551,1772205429432,male,true,English,5f33f48e7a8953257c8d5923,69a1b56d371d75c1f0f9a730,69a1897608a0cd68430f0f9e,7167,3,trial,5
3277,65,9,,,,restaurant meal,Graduated College,126119,1772205555551,1772205429432,male,true,English,5f33f48e7a8953257c8d5923,69a1b56d371d75c1f0f9a730,69a1897608a0cd68430f0f9e,9702,5,trial,9
3277,65,4,,,,movie,Graduated College,126119,1772205555551,1772205429432,male,true,English,5f33f48e7a8953257c8d5923,69a1b56d371d75c1f0f9a730,69a1897608a0cd68430f0f9e,8027,3,trial,5
3277,65,3,3,1,,party,Graduated College,126119,1772205555551,1772205429432,male,true,English,5f33f48e7a8953257c8d5923,69a1b56d371d75c1f0f9a730,69a1897608a0cd68430f0f9e,6809,5,attention,1
3277,65,1,,,,pizza,Graduated College,126119,1772205555551,1772205429432,male,true,English,5f33f48e7a8953257c8d5923,69a1b56d371d75c1f0f9a730,69a1897608a0cd68430f0f9e,5678,1,trial,1
3277,65,7,,,,party,Graduated College,126119,1772205555551,1772205429432,male,true,English,5f33f48e7a8953257c8d5923,69a1b56d371d75c1f0f9a730,69a1897608a0cd68430f0f9e,5373,4,trial,7
3277,65,9,,,,restaurant meal,Graduated College,126119,1772205555551,1772205429432,male,true,English,5f33f48e7a8953257c8d5923,69a1b56d371d75c1f0f9a730,69a1897608a0cd68430f0f9e,5897,5,trial,9
3277,65,3,,,,movie,Graduated College,126119,1772205555551,1772205429432,male,true,English,5f33f48e7a8953257c8d5923,69a1b56d371d75c1f0f9a730,69a1897608a0cd68430f0f9e,6896,2,trial,3
3251,49,4,,,It ran smoothly.,pizza,Higher degree,298546,1772205483553,1772205185007,male,true,English,58d0632c2fc72000011f8c57,69a1b479cda383206b0aa68d,69a1897608a0cd68430f0f9e,32464,3,trial,4
3251,49,8,,,It ran smoothly.,concert,Higher degree,298546,1772205483553,1772205185007,male,true,English,58d0632c2fc72000011f8c57,69a1b479cda383206b0aa68d,69a1897608a0cd68430f0f9e,16592,5,trial,9
3251,49,7,,,It ran smoothly.,restaurant meal,Higher degree,298546,1772205483553,1772205185007,male,true,English,58d0632c2fc72000011f8c57,69a1b479cda383206b0aa68d,69a1897608a0cd68430f0f9e,18544,1,trial,1
3251,49,1,1,1,It ran smoothly.,restaurant meal,Higher degree,298546,1772205483553,1772205185007,male,true,English,58d0632c2fc72000011f8c57,69a1b479cda383206b0aa68d,69a1897608a0cd68430f0f9e,19880,5,attention,1
3251,49,4,,,It ran smoothly.,party,Higher degree,298546,1772205483553,1772205185007,male,true,English,58d0632c2fc72000011f8c57,69a1b479cda383206b0aa68d,69a1897608a0cd68430f0f9e,22280,2,trial,3
3251,49,6,,,It ran smoothly.,coffee,Higher degree,298546,1772205483553,1772205185007,male,true,English,58d0632c2fc72000011f8c57,69a1b479cda383206b0aa68d,69a1897608a0cd68430f0f9e,14040,4,trial,7
3251,49,3,,,It ran smoothly.,cookie,Higher degree,298546,1772205483553,1772205185007,male,true,English,58d0632c2fc72000011f8c57,69a1b479cda383206b0aa68d,69a1897608a0cd68430f0f9e,18904,2,trial,4
3251,49,5,5,2,It ran smoothly.,party,Higher degree,298546,1772205483553,1772205185007,male,true,English,58d0632c2fc72000011f8c57,69a1b479cda383206b0aa68d,69a1897608a0cd68430f0f9e,8296,2,attention,2
3251,49,3,,,It ran smoothly.,restaurant meal,Higher degree,298546,1772205483553,1772205185007,male,true,English,58d0632c2fc72000011f8c57,69a1b479cda383206b0aa68d,69a1897608a0cd68430f0f9e,15136,3,trial,5
3251,49,8,,,It ran smoothly.,concert,Higher degree,298546,1772205483553,1772205185007,male,true,English,58d0632c2fc72000011f8c57,69a1b479cda383206b0aa68d,69a1897608a0cd68430f0f9e,15784,5,trial,8
3251,49,5,,,It ran smoothly.,restaurant meal,Higher degree,298546,1772205483553,1772205185007,male,true,English,58d0632c2fc72000011f8c57,69a1b479cda383206b0aa68d,69a1897608a0cd68430f0f9e,17584,1,trial,2
3251,49,6,,,It ran smoothly.,cookie,Higher degree,298546,1772205483553,1772205185007,male,true,English,58d0632c2fc72000011f8c57,69a1b479cda383206b0aa68d,69a1897608a0cd68430f0f9e,17183,4,trial,7
3258,21,4,,,,cookie,Graduated High-school,163005,1772205501763,1772205338758,female,true,english,676061b0d6e01e2e9548a4b9,69a1b468c327a7d3cee864e2,69a1897608a0cd68430f0f9e,13998,3,trial,7
3258,21,9,,,,concert,Graduated High-school,163005,1772205501763,1772205338758,female,true,english,676061b0d6e01e2e9548a4b9,69a1b468c327a7d3cee864e2,69a1897608a0cd68430f0f9e,5250,5,trial,9
3258,21,7,,,,restaurant meal,Graduated High-school,163005,1772205501763,1772205338758,female,true,english,676061b0d6e01e2e9548a4b9,69a1b468c327a7d3cee864e2,69a1897608a0cd68430f0f9e,5516,4,trial,8
3258,21,3,3,3,,movie,Graduated High-school,163005,1772205501763,1772205338758,female,true,english,676061b0d6e01e2e9548a4b9,69a1b468c327a7d3cee864e2,69a1897608a0cd68430f0f9e,7151,5,attention,3
3258,21,2,,,,restaurant meal,Graduated High-school,163005,1772205501763,1772205338758,female,true,english,676061b0d6e01e2e9548a4b9,69a1b468c327a7d3cee864e2,69a1897608a0cd68430f0f9e,21383,2,trial,3
3258,21,2,,,,coffee,Graduated High-school,163005,1772205501763,1772205338758,female,true,english,676061b0d6e01e2e9548a4b9,69a1b468c327a7d3cee864e2,69a1897608a0cd68430f0f9e,6866,1,trial,1
3258,21,5,,,,party,Graduated High-school,163005,1772205501763,1772205338758,female,true,english,676061b0d6e01e2e9548a4b9,69a1b468c327a7d3cee864e2,69a1897608a0cd68430f0f9e,22434,2,trial,4
3258,21,2,2,5,,pizza,Graduated High-school,163005,1772205501763,1772205338758,female,true,english,676061b0d6e01e2e9548a4b9,69a1b468c327a7d3cee864e2,69a1897608a0cd68430f0f9e,7133,3,attention,5
3258,21,6,,,,movie,Graduated High-school,163005,1772205501763,1772205338758,female,true,english,676061b0d6e01e2e9548a4b9,69a1b468c327a7d3cee864e2,69a1897608a0cd68430f0f9e,7334,3,trial,6
3258,21,8,,,,pizza,Graduated High-school,163005,1772205501763,1772205338758,female,true,english,676061b0d6e01e2e9548a4b9,69a1b468c327a7d3cee864e2,69a1897608a0cd68430f0f9e,7949,5,trial,9
3258,21,8,,,,concert,Graduated High-school,163005,1772205501763,1772205338758,female,true,english,676061b0d6e01e2e9548a4b9,69a1b468c327a7d3cee864e2,69a1897608a0cd68430f0f9e,11133,4,trial,8
3258,21,2,,,,cookie,Graduated High-school,163005,1772205501763,1772205338758,female,true,english,676061b0d6e01e2e9548a4b9,69a1b468c327a7d3cee864e2,69a1897608a0cd68430f0f9e,11215,1,trial,1
3260,34,4,,,,movie,Graduated High-school,270202,1772205504611,1772205234409,male,true,English,699791abbcf810086d02a48e,69a1b4a39bef152d35c3c305,69a1897608a0cd68430f0f9e,40708,2,trial,2
3260,34,7,,,,coffee,Graduated High-school,270202,1772205504611,1772205234409,male,true,English,699791abbcf810086d02a48e,69a1b4a39bef152d35c3c305,69a1897608a0cd68430f0f9e,18692,4,trial,8
3260,34,7,,,,cookie,Graduated High-school,270202,1772205504611,1772205234409,male,true,English,699791abbcf810086d02a48e,69a1b4a39bef152d35c3c305,69a1897608a0cd68430f0f9e,32952,1,trial,1
3260,34,4,4,4,,party,Graduated High-school,270202,1772205504611,1772205234409,male,true,English,699791abbcf810086d02a48e,69a1b4a39bef152d35c3c305,69a1897608a0cd68430f0f9e,16521,4,attention,4
3260,34,9,,,,pizza,Graduated High-school,270202,1772205504611,1772205234409,male,true,English,699791abbcf810086d02a48e,69a1b4a39bef152d35c3c305,69a1897608a0cd68430f0f9e,6700,5,trial,9
3260,34,6,,,,concert,Graduated High-school,270202,1772205504611,1772205234409,male,true,English,699791abbcf810086d02a48e,69a1b4a39bef152d35c3c305,69a1897608a0cd68430f0f9e,14679,3,trial,6
3260,34,9,,,,coffee,Graduated High-school,270202,1772205504611,1772205234409,male,true,English,699791abbcf810086d02a48e,69a1b4a39bef152d35c3c305,69a1897608a0cd68430f0f9e,7273,1,trial,1
3260,34,5,5,2,,party,Graduated High-school,270202,1772205504611,1772205234409,male,true,English,699791abbcf810086d02a48e,69a1b4a39bef152d35c3c305,69a1897608a0cd68430f0f9e,9071,3,attention,2
3260,34,4,,,,restaurant meal,Graduated High-school,270202,1772205504611,1772205234409,male,true,English,699791abbcf810086d02a48e,69a1b4a39bef152d35c3c305,69a1897608a0cd68430f0f9e,15020,4,trial,8
3260,34,4,,,,concert,Graduated High-school,270202,1772205504611,1772205234409,male,true,English,699791abbcf810086d02a48e,69a1b4a39bef152d35c3c305,69a1897608a0cd68430f0f9e,10592,2,trial,3
3260,34,3,,,,coffee,Graduated High-school,270202,1772205504611,1772205234409,male,true,English,699791abbcf810086d02a48e,69a1b4a39bef152d35c3c305,69a1897608a0cd68430f0f9e,7687,5,trial,9
3260,34,6,,,,restaurant meal,Graduated High-school,270202,1772205504611,1772205234409,male,true,English,699791abbcf810086d02a48e,69a1b4a39bef152d35c3c305,69a1897608a0cd68430f0f9e,8224,3,trial,6
3265,73,7,,,,concert,Graduated High-school,234733,1772205530441,1772205295708,female,true,English,5b13da851e55760001ba009a,69a1b4e5435914133b58ffd5,69a1897608a0cd68430f0f9e,19363,4,trial,7
3265,73,1,,,,movie,Graduated High-school,234733,1772205530441,1772205295708,female,true,English,5b13da851e55760001ba009a,69a1b4e5435914133b58ffd5,69a1897608a0cd68430f0f9e,14751,1,trial,1
3265,73,3,,,,coffee,Graduated High-school,234733,1772205530441,1772205295708,female,true,English,5b13da851e55760001ba009a,69a1b4e5435914133b58ffd5,69a1897608a0cd68430f0f9e,15605,2,trial,3
3265,73,1,1,5,,coffee,Graduated High-school,234733,1772205530441,1772205295708,female,true,English,5b13da851e55760001ba009a,69a1b4e5435914133b58ffd5,69a1897608a0cd68430f0f9e,23104,2,attention,5
3265,73,4,,,,pizza,Graduated High-school,234733,1772205530441,1772205295708,female,true,English,5b13da851e55760001ba009a,69a1b4e5435914133b58ffd5,69a1897608a0cd68430f0f9e,12323,3,trial,6
3265,73,9,,,,restaurant meal,Graduated High-school,234733,1772205530441,1772205295708,female,true,English,5b13da851e55760001ba009a,69a1b4e5435914133b58ffd5,69a1897608a0cd68430f0f9e,11665,5,trial,9
3265,73,1,,,,party,Graduated High-school,234733,1772205530441,1772205295708,female,true,English,5b13da851e55760001ba009a,69a1b4e5435914133b58ffd5,69a1897608a0cd68430f0f9e,8883,1,trial,1
3265,73,5,5,1,,concert,Graduated High-school,234733,1772205530441,1772205295708,female,true,English,5b13da851e55760001ba009a,69a1b4e5435914133b58ffd5,69a1897608a0cd68430f0f9e,26488,4,attention,1
3265,73,9,,,,restaurant meal,Graduated High-school,234733,1772205530441,1772205295708,female,true,English,5b13da851e55760001ba009a,69a1b4e5435914133b58ffd5,69a1897608a0cd68430f0f9e,16283,5,trial,9
3265,73,2,,,,party,Graduated High-school,234733,1772205530441,1772205295708,female,true,English,5b13da851e55760001ba009a,69a1b4e5435914133b58ffd5,69a1897608a0cd68430f0f9e,11532,2,trial,2
3265,73,7,,,,movie,Graduated High-school,234733,1772205530441,1772205295708,female,true,English,5b13da851e55760001ba009a,69a1b4e5435914133b58ffd5,69a1897608a0cd68430f0f9e,13303,4,trial,8
3265,73,4,,,,cookie,Graduated High-school,234733,1772205530441,1772205295708,female,true,English,5b13da851e55760001ba009a,69a1b4e5435914133b58ffd5,69a1897608a0cd68430f0f9e,13035,3,trial,3
3282,38,8,,,,restaurant meal,Graduated College,282612,1772205570237,1772205287625,other,true,english,69728bcfd6bfbb4cc42f3f3a,69a1b4e3d37b7f4d1bc5cf5a,69a1897608a0cd68430f0f9e,23001,1,trial,1
3282,38,6,,,,concert,Graduated College,282612,1772205570237,1772205287625,other,true,english,69728bcfd6bfbb4cc42f3f3a,69a1b4e3d37b7f4d1bc5cf5a,69a1897608a0cd68430f0f9e,8191,4,trial,7
3282,38,5,,,,concert,Graduated College,282612,1772205570237,1772205287625,other,true,english,69728bcfd6bfbb4cc42f3f3a,69a1b4e3d37b7f4d1bc5cf5a,69a1897608a0cd68430f0f9e,11280,3,trial,4
3282,38,3,3,1,,coffee,Graduated College,282612,1772205570237,1772205287625,other,true,english,69728bcfd6bfbb4cc42f3f3a,69a1b4e3d37b7f4d1bc5cf5a,69a1897608a0cd68430f0f9e,10160,5,attention,1
3282,38,3,,,,party,Graduated College,282612,1772205570237,1772205287625,other,true,english,69728bcfd6bfbb4cc42f3f3a,69a1b4e3d37b7f4d1bc5cf5a,69a1897608a0cd68430f0f9e,14592,2,trial,3
3282,38,9,,,,cookie,Graduated College,282612,1772205570237,1772205287625,other,true,english,69728bcfd6bfbb4cc42f3f3a,69a1b4e3d37b7f4d1bc5cf5a,69a1897608a0cd68430f0f9e,6704,5,trial,9
3282,38,6,,,,concert,Graduated College,282612,1772205570237,1772205287625,other,true,english,69728bcfd6bfbb4cc42f3f3a,69a1b4e3d37b7f4d1bc5cf5a,69a1897608a0cd68430f0f9e,11872,4,trial,7
3282,38,1,1,1,,pizza,Graduated College,282612,1772205570237,1772205287625,other,true,english,69728bcfd6bfbb4cc42f3f3a,69a1b4e3d37b7f4d1bc5cf5a,69a1897608a0cd68430f0f9e,7352,1,attention,1
3282,38,4,,,,concert,Graduated College,282612,1772205570237,1772205287625,other,true,english,69728bcfd6bfbb4cc42f3f3a,69a1b4e3d37b7f4d1bc5cf5a,69a1897608a0cd68430f0f9e,9968,2,trial,3
3282,38,8,,,,cookie,Graduated College,282612,1772205570237,1772205287625,other,true,english,69728bcfd6bfbb4cc42f3f3a,69a1b4e3d37b7f4d1bc5cf5a,69a1897608a0cd68430f0f9e,14208,1,trial,1
3282,38,9,,,,party,Graduated College,282612,1772205570237,1772205287625,other,true,english,69728bcfd6bfbb4cc42f3f3a,69a1b4e3d37b7f4d1bc5cf5a,69a1897608a0cd68430f0f9e,14439,5,trial,9
3282,38,4,,,,restaurant meal,Graduated College,282612,1772205570237,1772205287625,other,true,english,69728bcfd6bfbb4cc42f3f3a,69a1b4e3d37b7f4d1bc5cf5a,69a1897608a0cd68430f0f9e,8344,3,trial,4
3290,47,5,,,,coffee,Higher degree,160398,1772205588892,1772205428494,female,true,English,5cc4a603c29170001583dd8b,69a1b567505807ef00882cfa,69a1897608a0cd68430f0f9e,17680,3,trial,5
3290,47,4,,,,movie,Higher degree,160398,1772205588892,1772205428494,female,true,English,5cc4a603c29170001583dd8b,69a1b567505807ef00882cfa,69a1897608a0cd68430f0f9e,10038,2,trial,3
3290,47,9,,,,movie,Higher degree,160398,1772205588892,1772205428494,female,true,English,5cc4a603c29170001583dd8b,69a1b567505807ef00882cfa,69a1897608a0cd68430f0f9e,8553,1,trial,1
3290,47,9,5,5,,concert,Higher degree,160398,1772205588892,1772205428494,female,false,English,5cc4a603c29170001583dd8b,69a1b567505807ef00882cfa,69a1897608a0cd68430f0f9e,11240,1,attention,9
3290,47,7,,,,restaurant meal,Higher degree,160398,1772205588892,1772205428494,female,true,English,5cc4a603c29170001583dd8b,69a1b567505807ef00882cfa,69a1897608a0cd68430f0f9e,7784,4,trial,7
3290,47,9,,,,concert,Higher degree,160398,1772205588892,1772205428494,female,true,English,5cc4a603c29170001583dd8b,69a1b567505807ef00882cfa,69a1897608a0cd68430f0f9e,5832,5,trial,9
3290,47,7,,,,concert,Higher degree,160398,1772205588892,1772205428494,female,true,English,5cc4a603c29170001583dd8b,69a1b567505807ef00882cfa,69a1897608a0cd68430f0f9e,7296,4,trial,7
3290,47,4,4,1,,coffee,Higher degree,160398,1772205588892,1772205428494,female,true,English,5cc4a603c29170001583dd8b,69a1b567505807ef00882cfa,69a1897608a0cd68430f0f9e,8888,1,attention,1
3290,47,8,,,,party,Higher degree,160398,1772205588892,1772205428494,female,true,English,5cc4a603c29170001583dd8b,69a1b567505807ef00882cfa,69a1897608a0cd68430f0f9e,9976,1,trial,1
3290,47,4,,,,cookie,Higher degree,160398,1772205588892,1772205428494,female,true,English,5cc4a603c29170001583dd8b,69a1b567505807ef00882cfa,69a1897608a0cd68430f0f9e,9712,2,trial,3
3290,47,9,,,,movie,Higher degree,160398,1772205588892,1772205428494,female,true,English,5cc4a603c29170001583dd8b,69a1b567505807ef00882cfa,69a1897608a0cd68430f0f9e,5439,5,trial,9
3290,47,5,,,,restaurant meal,Higher degree,160398,1772205588892,1772205428494,female,true,English,5cc4a603c29170001583dd8b,69a1b567505807ef00882cfa,69a1897608a0cd68430f0f9e,4743,3,trial,5
3291,43,6,,,none,movie,Graduated College,320112,1772205592862,1772205272750,female,true,English,62b4370c9a89e5a09c4447de,69a1b4cb7c03cb85c490e2cf,69a1897608a0cd68430f0f9e,21980,4,trial,7
3291,43,7,,,none,pizza,Graduated College,320112,1772205592862,1772205272750,female,true,English,62b4370c9a89e5a09c4447de,69a1b4cb7c03cb85c490e2cf,69a1897608a0cd68430f0f9e,8073,5,trial,9
3291,43,4,,,none,cookie,Graduated College,320112,1772205592862,1772205272750,female,true,English,62b4370c9a89e5a09c4447de,69a1b4cb7c03cb85c490e2cf,69a1897608a0cd68430f0f9e,8482,1,trial,1
3291,43,9,5,5,none,concert,Graduated College,320112,1772205592862,1772205272750,female,false,English,62b4370c9a89e5a09c4447de,69a1b4cb7c03cb85c490e2cf,69a1897608a0cd68430f0f9e,9393,1,attention,9
3291,43,4,,,none,restaurant meal,Graduated College,320112,1772205592862,1772205272750,female,true,English,62b4370c9a89e5a09c4447de,69a1b4cb7c03cb85c490e2cf,69a1897608a0cd68430f0f9e,28323,3,trial,5
3291,43,5,,,none,restaurant meal,Graduated College,320112,1772205592862,1772205272750,female,true,English,62b4370c9a89e5a09c4447de,69a1b4cb7c03cb85c490e2cf,69a1897608a0cd68430f0f9e,12276,2,trial,3
3291,43,4,,,none,cookie,Graduated College,320112,1772205592862,1772205272750,female,true,English,62b4370c9a89e5a09c4447de,69a1b4cb7c03cb85c490e2cf,69a1897608a0cd68430f0f9e,57074,3,trial,4
3291,43,2,2,1,none,pizza,Graduated College,320112,1772205592862,1772205272750,female,false,English,62b4370c9a89e5a09c4447de,69a1b4cb7c03cb85c490e2cf,69a1897608a0cd68430f0f9e,12334,2,attention,2
3291,43,3,,,none,movie,Graduated College,320112,1772205592862,1772205272750,female,true,English,62b4370c9a89e5a09c4447de,69a1b4cb7c03cb85c490e2cf,69a1897608a0cd68430f0f9e,7884,1,trial,2
3291,43,9,,,none,party,Graduated College,320112,1772205592862,1772205272750,female,true,English,62b4370c9a89e5a09c4447de,69a1b4cb7c03cb85c490e2cf,69a1897608a0cd68430f0f9e,7220,5,trial,9
3291,43,6,,,none,restaurant meal,Graduated College,320112,1772205592862,1772205272750,female,true,English,62b4370c9a89e5a09c4447de,69a1b4cb7c03cb85c490e2cf,69a1897608a0cd68430f0f9e,23410,4,trial,7
3291,43,3,,,none,movie,Graduated College,320112,1772205592862,1772205272750,female,true,English,62b4370c9a89e5a09c4447de,69a1b4cb7c03cb85c490e2cf,69a1897608a0cd68430f0f9e,4644,2,trial,2
3301,34,4,,,,movie,Higher degree,104384,1772205615457,1772205511073,female,true,"English, Welsh",5978f11ceb2e22000187affa,69a1b5b800d9765d4eaa4ef0,69a1897608a0cd68430f0f9e,10350,2,trial,4
3301,34,6,,,,coffee,Higher degree,104384,1772205615457,1772205511073,female,true,"English, Welsh",5978f11ceb2e22000187affa,69a1b5b800d9765d4eaa4ef0,69a1897608a0cd68430f0f9e,6048,4,trial,8
3301,34,3,,,,cookie,Higher degree,104384,1772205615457,1772205511073,female,true,"English, Welsh",5978f11ceb2e22000187affa,69a1b5b800d9765d4eaa4ef0,69a1897608a0cd68430f0f9e,4541,3,trial,6
3301,34,5,5,3,,coffee,Higher degree,104384,1772205615457,1772205511073,female,true,"English, Welsh",5978f11ceb2e22000187affa,69a1b5b800d9765d4eaa4ef0,69a1897608a0cd68430f0f9e,7859,5,attention,3
3301,34,5,,,,concert,Higher degree,104384,1772205615457,1772205511073,female,true,"English, Welsh",5978f11ceb2e22000187affa,69a1b5b800d9765d4eaa4ef0,69a1897608a0cd68430f0f9e,7556,1,trial,2
3301,34,7,,,,restaurant meal,Higher degree,104384,1772205615457,1772205511073,female,true,"English, Welsh",5978f11ceb2e22000187affa,69a1b5b800d9765d4eaa4ef0,69a1897608a0cd68430f0f9e,5919,5,trial,9
3301,34,3,,,,cookie,Higher degree,104384,1772205615457,1772205511073,female,true,"English, Welsh",5978f11ceb2e22000187affa,69a1b5b800d9765d4eaa4ef0,69a1897608a0cd68430f0f9e,5559,1,trial,3
3301,34,4,4,1,,cookie,Higher degree,104384,1772205615457,1772205511073,female,true,"English, Welsh",5978f11ceb2e22000187affa,69a1b5b800d9765d4eaa4ef0,69a1897608a0cd68430f0f9e,5415,2,attention,1
3301,34,8,,,,party,Higher degree,104384,1772205615457,1772205511073,female,true,"English, Welsh",5978f11ceb2e22000187affa,69a1b5b800d9765d4eaa4ef0,69a1897608a0cd68430f0f9e,4231,5,trial,8
3301,34,7,,,,party,Higher degree,104384,1772205615457,1772205511073,female,true,"English, Welsh",5978f11ceb2e22000187affa,69a1b5b800d9765d4eaa4ef0,69a1897608a0cd68430f0f9e,4422,4,trial,7
3301,34,4,,,,cookie,Higher degree,104384,1772205615457,1772205511073,female,true,"English, Welsh",5978f11ceb2e22000187affa,69a1b5b800d9765d4eaa4ef0,69a1897608a0cd68430f0f9e,6423,3,trial,6
3301,34,5,,,,pizza,Higher degree,104384,1772205615457,1772205511073,female,true,"English, Welsh",5978f11ceb2e22000187affa,69a1b5b800d9765d4eaa4ef0,69a1897608a0cd68430f0f9e,6393,2,trial,3
3292,64,6,,,,party,Graduated High-school,195658,1772205592400,1772205396742,male,true,English,588f32d59c4f3f00010f1471,69a1b54a0c8e8901f0334528,69a1897608a0cd68430f0f9e,16076,3,trial,6
3292,64,4,,,,movie,Graduated High-school,195658,1772205592400,1772205396742,male,true,English,588f32d59c4f3f00010f1471,69a1b54a0c8e8901f0334528,69a1897608a0cd68430f0f9e,7542,2,trial,4
