submission_id,age,arousal,attentionCheckA,attentionCheckV,comments,country,emoji,emojiUsage,experiment_duration,experiment_end_time,experiment_start_time,gender,isPassedAttention,proficiency,prolific_pid,prolific_session_id,prolific_study_id,responseTime,trialType,valence
3272,34,7,0,0,,United Kingdom,relaxed,6,112304,1772205548726,1772205436422,female,true,7,6786d7955dfbf40eae7ed3d9,69a1b5767f0e9e5bb5f0b545,69a1b278a2342e6c08876bcf,5949,trial,8
3272,34,9,0,0,,United Kingdom,laughing,6,112304,1772205548726,1772205436422,female,true,7,6786d7955dfbf40eae7ed3d9,69a1b5767f0e9e5bb5f0b545,69a1b278a2342e6c08876bcf,4599,trial,9
3272,34,5,0,0,,United Kingdom,neutral_face,6,112304,1772205548726,1772205436422,female,true,7,6786d7955dfbf40eae7ed3d9,69a1b5767f0e9e5bb5f0b545,69a1b278a2342e6c08876bcf,4134,trial,5
3272,34,3,4,5,,United Kingdom,arrow_up,6,112304,1772205548726,1772205436422,female,false,7,6786d7955dfbf40eae7ed3d9,69a1b5767f0e9e5bb5f0b545,69a1b278a2342e6c08876bcf,6166,attention,6
3272,34,5,0,0,,United Kingdom,smile,6,112304,1772205548726,1772205436422,female,true,7,6786d7955dfbf40eae7ed3d9,69a1b5767f0e9e5bb5f0b545,69a1b278a2342e6c08876bcf,6667,trial,5
3272,34,2,0,0,,United Kingdom,slightly_frowning_face,6,112304,1772205548726,1772205436422,female,true,7,6786d7955dfbf40eae7ed3d9,69a1b5767f0e9e5bb5f0b545,69a1b278a2342e6c08876bcf,10483,trial,2
3272,34,2,0,0,,United Kingdom,white_frowning_face,6,112304,1772205548726,1772205436422,female,true,7,6786d7955dfbf40eae7ed3d9,69a1b5767f0e9e5bb5f0b545,69a1b278a2342e6c08876bcf,3067,trial,1
3272,34,6,0,0,,United Kingdom,kissing,6,112304,1772205548726,1772205436422,female,true,7,6786d7955dfbf40eae7ed3d9,69a1b5767f0e9e5bb5f0b545,69a1b278a2342e6c08876bcf,5499,trial,7
3276,36,8,0,0,,Ireland,kissing,7,231719,1772205557254,1772205325535,female,true,7,697e2331d6358c74ada83a84,69a1b4ff1f79239a26f2cae4,69a1b278a2342e6c08876bcf,18934,trial,6
3276,36,9,0,0,,Ireland,laughing,7,231719,1772205557254,1772205325535,female,true,7,697e2331d6358c74ada83a84,69a1b4ff1f79239a26f2cae4,69a1b278a2342e6c08876bcf,14766,trial,9
3276,36,9,0,0,,Ireland,grinning,7,231719,1772205557254,1772205325535,female,true,7,697e2331d6358c74ada83a84,69a1b4ff1f79239a26f2cae4,69a1b278a2342e6c08876bcf,7205,trial,9
3276,36,9,0,0,,Ireland,relaxed,7,231719,1772205557254,1772205325535,female,true,7,697e2331d6358c74ada83a84,69a1b4ff1f79239a26f2cae4,69a1b278a2342e6c08876bcf,6060,trial,9
3276,36,4,4,4,,Ireland,arrow_up,7,231719,1772205557254,1772205325535,female,true,7,697e2331d6358c74ada83a84,69a1b4ff1f79239a26f2cae4,69a1b278a2342e6c08876bcf,47659,attention,4
3276,36,3,0,0,,Ireland,pensive,7,231719,1772205557254,1772205325535,female,true,7,697e2331d6358c74ada83a84,69a1b4ff1f79239a26f2cae4,69a1b278a2342e6c08876bcf,15090,trial,2
3276,36,3,0,0,,Ireland,weary,7,231719,1772205557254,1772205325535,female,true,7,697e2331d6358c74ada83a84,69a1b4ff1f79239a26f2cae4,69a1b278a2342e6c08876bcf,5277,trial,3
3276,36,6,0,0,,Ireland,slightly_smiling_face,7,231719,1772205557254,1772205325535,female,true,7,697e2331d6358c74ada83a84,69a1b4ff1f79239a26f2cae4,69a1b278a2342e6c08876bcf,10374,trial,9
3276,36,1,0,0,,Ireland,slightly_frowning_face,7,231719,1772205557254,1772205325535,female,true,7,697e2331d6358c74ada83a84,69a1b4ff1f79239a26f2cae4,69a1b278a2342e6c08876bcf,7948,trial,1
3276,36,3,3,5,,Ireland,arrow_up,7,231719,1772205557254,1772205325535,female,true,7,697e2331d6358c74ada83a84,69a1b4ff1f79239a26f2cae4,69a1b278a2342e6c08876bcf,9593,attention,5
3276,36,9,0,0,,Ireland,smile,7,231719,1772205557254,1772205325535,female,true,7,697e2331d6358c74ada83a84,69a1b4ff1f79239a26f2cae4,69a1b278a2342e6c08876bcf,4513,trial,9
3276,36,1,0,0,,Ireland,white_frowning_face,7,231719,1772205557254,1772205325535,female,true,7,697e2331d6358c74ada83a84,69a1b4ff1f79239a26f2cae4,69a1b278a2342e6c08876bcf,5183,trial,1
3276,36,1,0,0,,Ireland,angry,7,231719,1772205557254,1772205325535,female,true,7,697e2331d6358c74ada83a84,69a1b4ff1f79239a26f2cae4,69a1b278a2342e6c08876bcf,5013,trial,1
3276,36,4,0,0,,Ireland,neutral_face,7,231719,1772205557254,1772205325535,female,true,7,697e2331d6358c74ada83a84,69a1b4ff1f79239a26f2cae4,69a1b278a2342e6c08876bcf,6399,trial,4
3273,56,3,0,0,great survey,United Kingdom,angry,5,165985,1772205552063,1772205386078,male,true,7,62e023ed4b0fdb8c95a9e47f,69a1b53df40f837b4ec2d7fb,69a1b278a2342e6c08876bcf,11084,trial,2
3273,56,4,0,0,great survey,United Kingdom,white_frowning_face,5,165985,1772205552063,1772205386078,male,true,7,62e023ed4b0fdb8c95a9e47f,69a1b53df40f837b4ec2d7fb,69a1b278a2342e6c08876bcf,6165,trial,1
3273,56,5,0,0,great survey,United Kingdom,weary,5,165985,1772205552063,1772205386078,male,true,7,62e023ed4b0fdb8c95a9e47f,69a1b53df40f837b4ec2d7fb,69a1b278a2342e6c08876bcf,11449,trial,1
3273,56,7,0,0,great survey,United Kingdom,kissing,5,165985,1772205552063,1772205386078,male,true,7,62e023ed4b0fdb8c95a9e47f,69a1b53df40f837b4ec2d7fb,69a1b278a2342e6c08876bcf,6096,trial,6
3273,56,5,5,3,great survey,United Kingdom,arrow_up,5,165985,1772205552063,1772205386078,male,true,7,62e023ed4b0fdb8c95a9e47f,69a1b53df40f837b4ec2d7fb,69a1b278a2342e6c08876bcf,8448,attention,3
3273,56,9,0,0,great survey,United Kingdom,laughing,5,165985,1772205552063,1772205386078,male,true,7,62e023ed4b0fdb8c95a9e47f,69a1b53df40f837b4ec2d7fb,69a1b278a2342e6c08876bcf,5832,trial,8
3273,56,8,0,0,great survey,United Kingdom,slightly_smiling_face,5,165985,1772205552063,1772205386078,male,true,7,62e023ed4b0fdb8c95a9e47f,69a1b53df40f837b4ec2d7fb,69a1b278a2342e6c08876bcf,8649,trial,8
3273,56,3,0,0,great survey,United Kingdom,relaxed,5,165985,1772205552063,1772205386078,male,true,7,62e023ed4b0fdb8c95a9e47f,69a1b53df40f837b4ec2d7fb,69a1b278a2342e6c08876bcf,9586,trial,5
3273,56,5,0,0,great survey,United Kingdom,slightly_frowning_face,5,165985,1772205552063,1772205386078,male,true,7,62e023ed4b0fdb8c95a9e47f,69a1b53df40f837b4ec2d7fb,69a1b278a2342e6c08876bcf,5098,trial,2
3273,56,1,1,1,great survey,United Kingdom,arrow_up,5,165985,1772205552063,1772205386078,male,true,7,62e023ed4b0fdb8c95a9e47f,69a1b53df40f837b4ec2d7fb,69a1b278a2342e6c08876bcf,5615,attention,1
3273,56,4,0,0,great survey,United Kingdom,neutral_face,5,165985,1772205552063,1772205386078,male,true,7,62e023ed4b0fdb8c95a9e47f,69a1b53df40f837b4ec2d7fb,69a1b278a2342e6c08876bcf,26216,trial,5
3273,56,3,0,0,great survey,United Kingdom,pensive,5,165985,1772205552063,1772205386078,male,true,7,62e023ed4b0fdb8c95a9e47f,69a1b53df40f837b4ec2d7fb,69a1b278a2342e6c08876bcf,6883,trial,5
3273,56,8,0,0,great survey,United Kingdom,smile,5,165985,1772205552063,1772205386078,male,true,7,62e023ed4b0fdb8c95a9e47f,69a1b53df40f837b4ec2d7fb,69a1b278a2342e6c08876bcf,5032,trial,8
3273,56,8,0,0,great survey,United Kingdom,grinning,5,165985,1772205552063,1772205386078,male,true,7,62e023ed4b0fdb8c95a9e47f,69a1b53df40f837b4ec2d7fb,69a1b278a2342e6c08876bcf,4114,trial,8
3275,35,9,0,0,,United Kingdom,grinning,6,142801,1772205554134,1772205411333,male,true,7,62c5d0a30d24dacc10d5ad1b,69a1b55a92b1fe54846dd29c,69a1b278a2342e6c08876bcf,14899,trial,9
3275,35,4,0,0,,United Kingdom,slightly_smiling_face,6,142801,1772205554134,1772205411333,male,true,7,62c5d0a30d24dacc10d5ad1b,69a1b55a92b1fe54846dd29c,69a1b278a2342e6c08876bcf,8716,trial,6
3275,35,1,0,0,,United Kingdom,relaxed,6,142801,1772205554134,1772205411333,male,true,7,62c5d0a30d24dacc10d5ad1b,69a1b55a92b1fe54846dd29c,69a1b278a2342e6c08876bcf,5711,trial,9
3275,35,6,0,0,,United Kingdom,neutral_face,6,142801,1772205554134,1772205411333,male,true,7,62c5d0a30d24dacc10d5ad1b,69a1b55a92b1fe54846dd29c,69a1b278a2342e6c08876bcf,8254,trial,3
3275,35,3,3,2,,United Kingdom,arrow_up,6,142801,1772205554134,1772205411333,male,true,7,62c5d0a30d24dacc10d5ad1b,69a1b55a92b1fe54846dd29c,69a1b278a2342e6c08876bcf,9102,attention,2
3275,35,6,0,0,,United Kingdom,kissing,6,142801,1772205554134,1772205411333,male,true,7,62c5d0a30d24dacc10d5ad1b,69a1b55a92b1fe54846dd29c,69a1b278a2342e6c08876bcf,10149,trial,7
3275,35,7,0,0,,United Kingdom,white_frowning_face,6,142801,1772205554134,1772205411333,male,true,7,62c5d0a30d24dacc10d5ad1b,69a1b55a92b1fe54846dd29c,69a1b278a2342e6c08876bcf,11117,trial,2
3275,35,5,0,0,,United Kingdom,slightly_frowning_face,6,142801,1772205554134,1772205411333,male,true,7,62c5d0a30d24dacc10d5ad1b,69a1b55a92b1fe54846dd29c,69a1b278a2342e6c08876bcf,6633,trial,4
3275,35,8,0,0,,United Kingdom,weary,6,142801,1772205554134,1772205411333,male,true,7,62c5d0a30d24dacc10d5ad1b,69a1b55a92b1fe54846dd29c,69a1b278a2342e6c08876bcf,5368,trial,2
3275,35,2,2,1,,United Kingdom,arrow_up,6,142801,1772205554134,1772205411333,male,true,7,62c5d0a30d24dacc10d5ad1b,69a1b55a92b1fe54846dd29c,69a1b278a2342e6c08876bcf,8834,attention,1
3275,35,4,0,0,,United Kingdom,pensive,6,142801,1772205554134,1772205411333,male,true,7,62c5d0a30d24dacc10d5ad1b,69a1b55a92b1fe54846dd29c,69a1b278a2342e6c08876bcf,6317,trial,3
3275,35,9,0,0,,United Kingdom,smile,6,142801,1772205554134,1772205411333,male,true,7,62c5d0a30d24dacc10d5ad1b,69a1b55a92b1fe54846dd29c,69a1b278a2342e6c08876bcf,4766,trial,9
3275,35,9,0,0,,United Kingdom,laughing,6,142801,1772205554134,1772205411333,male,true,7,62c5d0a30d24dacc10d5ad1b,69a1b55a92b1fe54846dd29c,69a1b278a2342e6c08876bcf,5004,trial,9
3275,35,8,0,0,,United Kingdom,angry,6,142801,1772205554134,1772205411333,male,true,7,62c5d0a30d24dacc10d5ad1b,69a1b55a92b1fe54846dd29c,69a1b278a2342e6c08876bcf,6718,trial,1
3274,42,5,0,0,,United States of America,relaxed,6,203838,1772205552455,1772205348617,female,true,7,67838c00a0e049fdf173f9bd,69a1b506f4a1a2f398c318fe,69a1b278a2342e6c08876bcf,21797,trial,8
3274,42,4,0,0,,United States of America,neutral_face,6,203838,1772205552455,1772205348617,female,true,7,67838c00a0e049fdf173f9bd,69a1b506f4a1a2f398c318fe,69a1b278a2342e6c08876bcf,8124,trial,4
3274,42,8,0,0,,United States of America,grinning,6,203838,1772205552455,1772205348617,female,true,7,67838c00a0e049fdf173f9bd,69a1b506f4a1a2f398c318fe,69a1b278a2342e6c08876bcf,31446,trial,9
3274,42,9,0,0,,United States of America,smile,6,203838,1772205552455,1772205348617,female,true,7,67838c00a0e049fdf173f9bd,69a1b506f4a1a2f398c318fe,69a1b278a2342e6c08876bcf,5512,trial,9
3274,42,5,5,2,,United States of America,arrow_up,6,203838,1772205552455,1772205348617,female,true,7,67838c00a0e049fdf173f9bd,69a1b506f4a1a2f398c318fe,69a1b278a2342e6c08876bcf,8476,attention,2
3274,42,6,0,0,,United States of America,white_frowning_face,6,203838,1772205552455,1772205348617,female,true,7,67838c00a0e049fdf173f9bd,69a1b506f4a1a2f398c318fe,69a1b278a2342e6c08876bcf,8547,trial,2
3274,42,9,0,0,,United States of America,angry,6,203838,1772205552455,1772205348617,female,true,7,67838c00a0e049fdf173f9bd,69a1b506f4a1a2f398c318fe,69a1b278a2342e6c08876bcf,6551,trial,1
3274,42,8,0,0,,United States of America,weary,6,203838,1772205552455,1772205348617,female,true,7,67838c00a0e049fdf173f9bd,69a1b506f4a1a2f398c318fe,69a1b278a2342e6c08876bcf,7303,trial,2
3274,42,4,0,0,,United States of America,slightly_smiling_face,6,203838,1772205552455,1772205348617,female,true,7,67838c00a0e049fdf173f9bd,69a1b506f4a1a2f398c318fe,69a1b278a2342e6c08876bcf,10524,trial,6
3274,42,5,5,1,,United States of America,arrow_up,6,203838,1772205552455,1772205348617,female,true,7,67838c00a0e049fdf173f9bd,69a1b506f4a1a2f398c318fe,69a1b278a2342e6c08876bcf,6238,attention,1
3274,42,3,0,0,,United States of America,slightly_frowning_face,6,203838,1772205552455,1772205348617,female,true,7,67838c00a0e049fdf173f9bd,69a1b506f4a1a2f398c318fe,69a1b278a2342e6c08876bcf,8390,trial,3
3274,42,9,0,0,,United States of America,laughing,6,203838,1772205552455,1772205348617,female,true,7,67838c00a0e049fdf173f9bd,69a1b506f4a1a2f398c318fe,69a1b278a2342e6c08876bcf,7939,trial,7
3274,42,3,0,0,,United States of America,pensive,6,203838,1772205552455,1772205348617,female,true,7,67838c00a0e049fdf173f9bd,69a1b506f4a1a2f398c318fe,69a1b278a2342e6c08876bcf,7294,trial,2
3274,42,7,0,0,,United States of America,kissing,6,203838,1772205552455,1772205348617,female,true,7,67838c00a0e049fdf173f9bd,69a1b506f4a1a2f398c318fe,69a1b278a2342e6c08876bcf,9670,trial,5
3280,63,8,0,0,fun study,United States of America,relaxed,6,159537,1772205570232,1772205410695,female,true,7,5bbf523d83f9790001ce549a,69a1b53dcf405e61d915d67a,69a1b278a2342e6c08876bcf,18649,trial,9
3280,63,4,0,0,fun study,United States of America,neutral_face,6,159537,1772205570232,1772205410695,female,true,7,5bbf523d83f9790001ce549a,69a1b53dcf405e61d915d67a,69a1b278a2342e6c08876bcf,6663,trial,5
3280,63,9,0,0,fun study,United States of America,smile,6,159537,1772205570232,1772205410695,female,true,7,5bbf523d83f9790001ce549a,69a1b53dcf405e61d915d67a,69a1b278a2342e6c08876bcf,6776,trial,9
3280,63,4,0,0,fun study,United States of America,pensive,6,159537,1772205570232,1772205410695,female,true,7,5bbf523d83f9790001ce549a,69a1b53dcf405e61d915d67a,69a1b278a2342e6c08876bcf,6504,trial,1
3280,63,1,1,3,fun study,United States of America,arrow_up,6,159537,1772205570232,1772205410695,female,true,7,5bbf523d83f9790001ce549a,69a1b53dcf405e61d915d67a,69a1b278a2342e6c08876bcf,11992,attention,3
3280,63,4,0,0,fun study,United States of America,weary,6,159537,1772205570232,1772205410695,female,true,7,5bbf523d83f9790001ce549a,69a1b53dcf405e61d915d67a,69a1b278a2342e6c08876bcf,9776,trial,1
3280,63,8,0,0,fun study,United States of America,slightly_smiling_face,6,159537,1772205570232,1772205410695,female,true,7,5bbf523d83f9790001ce549a,69a1b53dcf405e61d915d67a,69a1b278a2342e6c08876bcf,6711,trial,9
3280,63,8,0,0,fun study,United States of America,kissing,6,159537,1772205570232,1772205410695,female,true,7,5bbf523d83f9790001ce549a,69a1b53dcf405e61d915d67a,69a1b278a2342e6c08876bcf,4328,trial,8
3280,63,9,0,0,fun study,United States of America,grinning,6,159537,1772205570232,1772205410695,female,true,7,5bbf523d83f9790001ce549a,69a1b53dcf405e61d915d67a,69a1b278a2342e6c08876bcf,4072,trial,9
3280,63,2,2,1,fun study,United States of America,arrow_up,6,159537,1772205570232,1772205410695,female,true,7,5bbf523d83f9790001ce549a,69a1b53dcf405e61d915d67a,69a1b278a2342e6c08876bcf,7081,attention,1
3280,63,7,0,0,fun study,United States of America,white_frowning_face,6,159537,1772205570232,1772205410695,female,true,7,5bbf523d83f9790001ce549a,69a1b53dcf405e61d915d67a,69a1b278a2342e6c08876bcf,6584,trial,1
3280,63,9,0,0,fun study,United States of America,laughing,6,159537,1772205570232,1772205410695,female,true,7,5bbf523d83f9790001ce549a,69a1b53dcf405e61d915d67a,69a1b278a2342e6c08876bcf,3816,trial,9
3280,63,7,0,0,fun study,United States of America,angry,6,159537,1772205570232,1772205410695,female,true,7,5bbf523d83f9790001ce549a,69a1b53dcf405e61d915d67a,69a1b278a2342e6c08876bcf,5128,trial,1
3280,63,6,0,0,fun study,United States of America,slightly_frowning_face,6,159537,1772205570232,1772205410695,female,true,7,5bbf523d83f9790001ce549a,69a1b53dcf405e61d915d67a,69a1b278a2342e6c08876bcf,4727,trial,1
3281,32,7,0,0,,United Kingdom,laughing,6,119180,1772205570752,1772205451572,male,true,7,6543af72769aacc0bf14521e,69a1b585c9bccd06929caa9e,69a1b278a2342e6c08876bcf,14570,trial,6
3281,32,2,0,0,,United Kingdom,slightly_frowning_face,6,119180,1772205570752,1772205451572,male,true,7,6543af72769aacc0bf14521e,69a1b585c9bccd06929caa9e,69a1b278a2342e6c08876bcf,6043,trial,1
3281,32,7,0,0,,United Kingdom,smile,6,119180,1772205570752,1772205451572,male,true,7,6543af72769aacc0bf14521e,69a1b585c9bccd06929caa9e,69a1b278a2342e6c08876bcf,4791,trial,9
3281,32,1,0,0,,United Kingdom,pensive,6,119180,1772205570752,1772205451572,male,true,7,6543af72769aacc0bf14521e,69a1b585c9bccd06929caa9e,69a1b278a2342e6c08876bcf,5077,trial,2
3281,32,1,1,1,,United Kingdom,arrow_up,6,119180,1772205570752,1772205451572,male,true,7,6543af72769aacc0bf14521e,69a1b585c9bccd06929caa9e,69a1b278a2342e6c08876bcf,11286,attention,1
3281,32,5,0,0,,United Kingdom,grinning,6,119180,1772205570752,1772205451572,male,true,7,6543af72769aacc0bf14521e,69a1b585c9bccd06929caa9e,69a1b278a2342e6c08876bcf,6826,trial,8
3281,32,8,0,0,,United Kingdom,kissing,6,119180,1772205570752,1772205451572,male,true,7,6543af72769aacc0bf14521e,69a1b585c9bccd06929caa9e,69a1b278a2342e6c08876bcf,5300,trial,8
3281,32,9,0,0,,United Kingdom,angry,6,119180,1772205570752,1772205451572,male,true,7,6543af72769aacc0bf14521e,69a1b585c9bccd06929caa9e,69a1b278a2342e6c08876bcf,6898,trial,1
3281,32,2,0,0,,United Kingdom,slightly_smiling_face,6,119180,1772205570752,1772205451572,male,true,7,6543af72769aacc0bf14521e,69a1b585c9bccd06929caa9e,69a1b278a2342e6c08876bcf,5777,trial,7
3281,32,4,4,5,,United Kingdom,arrow_up,6,119180,1772205570752,1772205451572,male,true,7,6543af72769aacc0bf14521e,69a1b585c9bccd06929caa9e,69a1b278a2342e6c08876bcf,6385,attention,5
3281,32,2,0,0,,United Kingdom,neutral_face,6,119180,1772205570752,1772205451572,male,true,7,6543af72769aacc0bf14521e,69a1b585c9bccd06929caa9e,69a1b278a2342e6c08876bcf,4655,trial,2
3281,32,4,0,0,,United Kingdom,white_frowning_face,6,119180,1772205570752,1772205451572,male,true,7,6543af72769aacc0bf14521e,69a1b585c9bccd06929caa9e,69a1b278a2342e6c08876bcf,3856,trial,1
3281,32,6,0,0,,United Kingdom,weary,6,119180,1772205570752,1772205451572,male,true,7,6543af72769aacc0bf14521e,69a1b585c9bccd06929caa9e,69a1b278a2342e6c08876bcf,4830,trial,1
3281,32,6,0,0,,United Kingdom,relaxed,6,119180,1772205570752,1772205451572,male,true,7,6543af72769aacc0bf14521e,69a1b585c9bccd06929caa9e,69a1b278a2342e6c08876bcf,4830,trial,9
3283,34,8,0,0,,South Africa,weary,7,242276,1772205574766,1772205332490,female,true,7,695f9e14d4fe0b6a397d5002,69a1b4fb8237d963a752b7b7,69a1b278a2342e6c08876bcf,29080,trial,3
3283,34,7,0,0,,South Africa,laughing,7,242276,1772205574766,1772205332490,female,true,7,695f9e14d4fe0b6a397d5002,69a1b4fb8237d963a752b7b7,69a1b278a2342e6c08876bcf,20596,trial,9
3283,34,8,0,0,,South Africa,grinning,7,242276,1772205574766,1772205332490,female,true,7,695f9e14d4fe0b6a397d5002,69a1b4fb8237d963a752b7b7,69a1b278a2342e6c08876bcf,11167,trial,9
3283,34,7,0,0,,South Africa,smile,7,242276,1772205574766,1772205332490,female,true,7,695f9e14d4fe0b6a397d5002,69a1b4fb8237d963a752b7b7,69a1b278a2342e6c08876bcf,10174,trial,8
3283,34,1,1,4,,South Africa,arrow_up,7,242276,1772205574766,1772205332490,female,true,7,695f9e14d4fe0b6a397d5002,69a1b4fb8237d963a752b7b7,69a1b278a2342e6c08876bcf,26266,attention,4
3283,34,4,0,0,,South Africa,neutral_face,7,242276,1772205574766,1772205332490,female,true,7,695f9e14d4fe0b6a397d5002,69a1b4fb8237d963a752b7b7,69a1b278a2342e6c08876bcf,11051,trial,1
3283,34,2,0,0,,South Africa,relaxed,7,242276,1772205574766,1772205332490,female,true,7,695f9e14d4fe0b6a397d5002,69a1b4fb8237d963a752b7b7,69a1b278a2342e6c08876bcf,8630,trial,6
3283,34,7,0,0,,South Africa,angry,7,242276,1772205574766,1772205332490,female,true,7,695f9e14d4fe0b6a397d5002,69a1b4fb8237d963a752b7b7,69a1b278a2342e6c08876bcf,8946,trial,1
3283,34,2,0,0,,South Africa,slightly_smiling_face,7,242276,1772205574766,1772205332490,female,true,7,695f9e14d4fe0b6a397d5002,69a1b4fb8237d963a752b7b7,69a1b278a2342e6c08876bcf,11661,trial,6
3283,34,4,4,1,,South Africa,arrow_up,7,242276,1772205574766,1772205332490,female,true,7,695f9e14d4fe0b6a397d5002,69a1b4fb8237d963a752b7b7,69a1b278a2342e6c08876bcf,12294,attention,1
3283,34,3,0,0,,South Africa,white_frowning_face,7,242276,1772205574766,1772205332490,female,true,7,695f9e14d4fe0b6a397d5002,69a1b4fb8237d963a752b7b7,69a1b278a2342e6c08876bcf,8887,trial,1
3283,34,3,0,0,,South Africa,slightly_frowning_face,7,242276,1772205574766,1772205332490,female,true,7,695f9e14d4fe0b6a397d5002,69a1b4fb8237d963a752b7b7,69a1b278a2342e6c08876bcf,6420,trial,1
3283,34,3,0,0,,South Africa,pensive,7,242276,1772205574766,1772205332490,female,true,7,695f9e14d4fe0b6a397d5002,69a1b4fb8237d963a752b7b7,69a1b278a2342e6c08876bcf,9473,trial,3
3283,34,9,0,0,,South Africa,kissing,7,242276,1772205574766,1772205332490,female,true,7,695f9e14d4fe0b6a397d5002,69a1b4fb8237d963a752b7b7,69a1b278a2342e6c08876bcf,6968,trial,8
3284,48,8,0,0,,Canada,weary,7,210906,1772205578815,1772205367909,female,true,7,6997657c634ff1298999e05a,69a1b51effac1db35ef6d36c,69a1b278a2342e6c08876bcf,13097,trial,3
3284,48,5,0,0,,Canada,slightly_frowning_face,7,210906,1772205578815,1772205367909,female,true,7,6997657c634ff1298999e05a,69a1b51effac1db35ef6d36c,69a1b278a2342e6c08876bcf,14645,trial,4
3284,48,5,0,0,,Canada,neutral_face,7,210906,1772205578815,1772205367909,female,true,7,6997657c634ff1298999e05a,69a1b51effac1db35ef6d36c,69a1b278a2342e6c08876bcf,12321,trial,5
3284,48,6,0,0,,Canada,kissing,7,210906,1772205578815,1772205367909,female,true,7,6997657c634ff1298999e05a,69a1b51effac1db35ef6d36c,69a1b278a2342e6c08876bcf,12473,trial,6
3284,48,2,2,1,,Canada,arrow_up,7,210906,1772205578815,1772205367909,female,true,7,6997657c634ff1298999e05a,69a1b51effac1db35ef6d36c,69a1b278a2342e6c08876bcf,10222,attention,1
3284,48,8,0,0,,Canada,angry,7,210906,1772205578815,1772205367909,female,true,7,6997657c634ff1298999e05a,69a1b51effac1db35ef6d36c,69a1b278a2342e6c08876bcf,10328,trial,2
3284,48,6,0,0,,Canada,pensive,7,210906,1772205578815,1772205367909,female,true,7,6997657c634ff1298999e05a,69a1b51effac1db35ef6d36c,69a1b278a2342e6c08876bcf,14570,trial,4
3284,48,7,0,0,,Canada,white_frowning_face,7,210906,1772205578815,1772205367909,female,true,7,6997657c634ff1298999e05a,69a1b51effac1db35ef6d36c,69a1b278a2342e6c08876bcf,12129,trial,3
3284,48,7,0,0,,Canada,relaxed,7,210906,1772205578815,1772205367909,female,true,7,6997657c634ff1298999e05a,69a1b51effac1db35ef6d36c,69a1b278a2342e6c08876bcf,14961,trial,7
3284,48,4,4,2,,Canada,arrow_up,7,210906,1772205578815,1772205367909,female,true,7,6997657c634ff1298999e05a,69a1b51effac1db35ef6d36c,69a1b278a2342e6c08876bcf,7698,attention,2
3284,48,8,0,0,,Canada,laughing,7,210906,1772205578815,1772205367909,female,true,7,6997657c634ff1298999e05a,69a1b51effac1db35ef6d36c,69a1b278a2342e6c08876bcf,12140,trial,7
3284,48,7,0,0,,Canada,smile,7,210906,1772205578815,1772205367909,female,true,7,6997657c634ff1298999e05a,69a1b51effac1db35ef6d36c,69a1b278a2342e6c08876bcf,9193,trial,7
3284,48,6,0,0,,Canada,grinning,7,210906,1772205578815,1772205367909,female,true,7,6997657c634ff1298999e05a,69a1b51effac1db35ef6d36c,69a1b278a2342e6c08876bcf,10864,trial,6
3284,48,6,0,0,,Canada,slightly_smiling_face,7,210906,1772205578815,1772205367909,female,true,7,6997657c634ff1298999e05a,69a1b51effac1db35ef6d36c,69a1b278a2342e6c08876bcf,8270,trial,6
3285,47,3,0,0,,United States of America,kissing,7,125183,1772205579530,1772205454347,male,true,7,5c3a865019ceb400010c914a,69a1b5865c9bbf33ac47d20c,69a1b278a2342e6c08876bcf,7474,trial,9
3285,47,6,0,0,,United States of America,weary,7,125183,1772205579530,1772205454347,male,true,7,5c3a865019ceb400010c914a,69a1b5865c9bbf33ac47d20c,69a1b278a2342e6c08876bcf,9230,trial,2
3285,47,2,0,0,,United States of America,slightly_smiling_face,7,125183,1772205579530,1772205454347,male,true,7,5c3a865019ceb400010c914a,69a1b5865c9bbf33ac47d20c,69a1b278a2342e6c08876bcf,5553,trial,9
3285,47,7,0,0,,United States of America,angry,7,125183,1772205579530,1772205454347,male,true,7,5c3a865019ceb400010c914a,69a1b5865c9bbf33ac47d20c,69a1b278a2342e6c08876bcf,6667,trial,2
3285,47,1,1,5,,United States of America,arrow_up,7,125183,1772205579530,1772205454347,male,true,7,5c3a865019ceb400010c914a,69a1b5865c9bbf33ac47d20c,69a1b278a2342e6c08876bcf,8030,attention,5
3285,47,7,0,0,,United States of America,white_frowning_face,7,125183,1772205579530,1772205454347,male,true,7,5c3a865019ceb400010c914a,69a1b5865c9bbf33ac47d20c,69a1b278a2342e6c08876bcf,5615,trial,2
3285,47,7,0,0,,United States of America,laughing,7,125183,1772205579530,1772205454347,male,true,7,5c3a865019ceb400010c914a,69a1b5865c9bbf33ac47d20c,69a1b278a2342e6c08876bcf,6038,trial,8
3285,47,7,0,0,,United States of America,smile,7,125183,1772205579530,1772205454347,male,true,7,5c3a865019ceb400010c914a,69a1b5865c9bbf33ac47d20c,69a1b278a2342e6c08876bcf,5622,trial,7
3285,47,3,0,0,,United States of America,relaxed,7,125183,1772205579530,1772205454347,male,true,7,5c3a865019ceb400010c914a,69a1b5865c9bbf33ac47d20c,69a1b278a2342e6c08876bcf,5366,trial,8
3285,47,1,1,4,,United States of America,arrow_up,7,125183,1772205579530,1772205454347,male,true,7,5c3a865019ceb400010c914a,69a1b5865c9bbf33ac47d20c,69a1b278a2342e6c08876bcf,4826,attention,4
