submission_id,adj,age,attentionCheck,comments,context,education,emoji,experiment_duration,experiment_end_time,experiment_start_time,gender,goalEmotion,goalState,inferredState,isPassedAttention,languages,prolific_pid,prolific_session_id,prolific_study_id,responseTime,trialType
3814,terrible,25,,,coffee,Graduated High-school,null,413648,1774551267424,1774550853776,female,7,7,1,true,English,60fdb05e9fae758192d21a0e,69c57f3807151e50e0d0a5be,69c4533653a5dca26006e516,4467,trial
3816,amazing,29,,N/A,concert,Higher degree,😊,316867,1774551298600,1774550981733,female,2,3,4,true,ENGLISH,5eeb58ec4c86582a76ff55ec,69c57fbc935f8f33c12d7bb9,69c4533653a5dca26006e516,20475,trial
3816,good,29,,N/A,coffee,Higher degree,☺️,316867,1774551298600,1774550981733,female,2,2,3,true,ENGLISH,5eeb58ec4c86582a76ff55ec,69c57fbc935f8f33c12d7bb9,69c4533653a5dca26006e516,36980,trial
3816,good,29,,N/A,restaurant meal,Higher degree,null,316867,1774551298600,1774550981733,female,1,1,1,true,ENGLISH,5eeb58ec4c86582a76ff55ec,69c57fbc935f8f33c12d7bb9,69c4533653a5dca26006e516,99198,trial
3816,amazing,29,1,N/A,concert,Higher degree,😔,316867,1774551298600,1774550981733,female,null,null,1,true,ENGLISH,5eeb58ec4c86582a76ff55ec,69c57fbc935f8f33c12d7bb9,69c4533653a5dca26006e516,6111,attention
3816,bad,29,,N/A,restaurant meal,Higher degree,😔,316867,1774551298600,1774550981733,female,3,3,2,true,ENGLISH,5eeb58ec4c86582a76ff55ec,69c57fbc935f8f33c12d7bb9,69c4533653a5dca26006e516,7436,trial
3816,okay,29,,N/A,coffee,Higher degree,null,316867,1774551298600,1774550981733,female,1,1,1,true,ENGLISH,5eeb58ec4c86582a76ff55ec,69c57fbc935f8f33c12d7bb9,69c4533653a5dca26006e516,6605,trial
3816,okay,29,,N/A,movie,Higher degree,😗,316867,1774551298600,1774550981733,female,1,1,2,true,ENGLISH,5eeb58ec4c86582a76ff55ec,69c57fbc935f8f33c12d7bb9,69c4533653a5dca26006e516,7033,trial
3816,good,29,2,N/A,pizza,Higher degree,😊,316867,1774551298600,1774550981733,female,null,null,2,true,ENGLISH,5eeb58ec4c86582a76ff55ec,69c57fbc935f8f33c12d7bb9,69c4533653a5dca26006e516,3987,attention
3816,bad,29,,N/A,restaurant meal,Higher degree,null,316867,1774551298600,1774550981733,female,2,2,2,true,ENGLISH,5eeb58ec4c86582a76ff55ec,69c57fbc935f8f33c12d7bb9,69c4533653a5dca26006e516,9874,trial
3816,terrible,29,,N/A,restaurant meal,Higher degree,😩,316867,1774551298600,1774550981733,female,4,4,3,true,ENGLISH,5eeb58ec4c86582a76ff55ec,69c57fbc935f8f33c12d7bb9,69c4533653a5dca26006e516,26230,trial
3816,terrible,29,,N/A,coffee,Higher degree,null,316867,1774551298600,1774550981733,female,3,3,3,true,ENGLISH,5eeb58ec4c86582a76ff55ec,69c57fbc935f8f33c12d7bb9,69c4533653a5dca26006e516,12199,trial
3816,amazing,29,,N/A,restaurant meal,Higher degree,null,316867,1774551298600,1774550981733,female,3,3,3,true,ENGLISH,5eeb58ec4c86582a76ff55ec,69c57fbc935f8f33c12d7bb9,69c4533653a5dca26006e516,5955,trial
3818,amazing,66,,,restaurant meal,Graduated College,null,262903,1774551311005,1774551048102,female,9,9,5,true,english,699794ff59dd4066d19736be,69c580021254eb54edb115ee,69c4533653a5dca26006e516,29390,trial
3818,terrible,66,,,cookie,Graduated College,☹️,262903,1774551311005,1774551048102,female,7,7,1,true,english,699794ff59dd4066d19736be,69c580021254eb54edb115ee,69c4533653a5dca26006e516,37620,trial
3818,bad,66,,,party,Graduated College,null,262903,1774551311005,1774551048102,female,7,7,2,true,english,699794ff59dd4066d19736be,69c580021254eb54edb115ee,69c4533653a5dca26006e516,20180,trial
3818,bad,66,4,,coffee,Graduated College,☹️,262903,1774551311005,1774551048102,female,null,null,4,true,english,699794ff59dd4066d19736be,69c580021254eb54edb115ee,69c4533653a5dca26006e516,8794,attention
3818,bad,66,,,pizza,Graduated College,😠,262903,1774551311005,1774551048102,female,6,6,2,true,english,699794ff59dd4066d19736be,69c580021254eb54edb115ee,69c4533653a5dca26006e516,15627,trial
3818,good,66,,,movie,Graduated College,😀,262903,1774551311005,1774551048102,female,7,6,4,true,english,699794ff59dd4066d19736be,69c580021254eb54edb115ee,69c4533653a5dca26006e516,16462,trial
3818,good,66,,,movie,Graduated College,null,262903,1774551311005,1774551048102,female,6,6,4,true,english,699794ff59dd4066d19736be,69c580021254eb54edb115ee,69c4533653a5dca26006e516,12406,trial
3818,okay,66,2,,party,Graduated College,😗,262903,1774551311005,1774551048102,female,null,null,2,true,english,699794ff59dd4066d19736be,69c580021254eb54edb115ee,69c4533653a5dca26006e516,7283,attention
3818,amazing,66,,,restaurant meal,Graduated College,🙂,262903,1774551311005,1774551048102,female,9,9,5,true,english,699794ff59dd4066d19736be,69c580021254eb54edb115ee,69c4533653a5dca26006e516,12128,trial
3818,okay,66,,,cookie,Graduated College,null,262903,1774551311005,1774551048102,female,5,5,3,true,english,699794ff59dd4066d19736be,69c580021254eb54edb115ee,69c4533653a5dca26006e516,9944,trial
3818,okay,66,,,party,Graduated College,😗,262903,1774551311005,1774551048102,female,6,5,3,true,english,699794ff59dd4066d19736be,69c580021254eb54edb115ee,69c4533653a5dca26006e516,11314,trial
3818,terrible,66,,,movie,Graduated College,null,262903,1774551311005,1774551048102,female,5,5,1,true,english,699794ff59dd4066d19736be,69c580021254eb54edb115ee,69c4533653a5dca26006e516,10554,trial
3824,okay,19,,"I liked how I got to use the emojis to see that the messages were conveying a stronger emotion, even if the sentence was the same.",concert,Graduated High-school,null,477469,1774551567748,1774551090279,male,3,6,3,true,English,69b3940c79afadd5c572981a,69c580297a19ac28d4b115e6,69c4533653a5dca26006e516,60913,trial
3824,amazing,19,,"I liked how I got to use the emojis to see that the messages were conveying a stronger emotion, even if the sentence was the same.",cookie,Graduated High-school,null,477469,1774551567748,1774551090279,male,8,9,5,true,English,69b3940c79afadd5c572981a,69c580297a19ac28d4b115e6,69c4533653a5dca26006e516,38783,trial
3824,bad,19,,"I liked how I got to use the emojis to see that the messages were conveying a stronger emotion, even if the sentence was the same.",movie,Graduated High-school,☹️,477469,1774551567748,1774551090279,male,7,8,2,true,English,69b3940c79afadd5c572981a,69c580297a19ac28d4b115e6,69c4533653a5dca26006e516,34808,trial
3824,bad,19,3,"I liked how I got to use the emojis to see that the messages were conveying a stronger emotion, even if the sentence was the same.",party,Graduated High-school,😗,477469,1774551567748,1774551090279,male,null,null,3,true,English,69b3940c79afadd5c572981a,69c580297a19ac28d4b115e6,69c4533653a5dca26006e516,23854,attention
3824,okay,19,,"I liked how I got to use the emojis to see that the messages were conveying a stronger emotion, even if the sentence was the same.",concert,Graduated High-school,😐,477469,1774551567748,1774551090279,male,3,5,3,true,English,69b3940c79afadd5c572981a,69c580297a19ac28d4b115e6,69c4533653a5dca26006e516,30437,trial
3824,bad,19,,"I liked how I got to use the emojis to see that the messages were conveying a stronger emotion, even if the sentence was the same.",party,Graduated High-school,null,477469,1774551567748,1774551090279,male,5,7,2,true,English,69b3940c79afadd5c572981a,69c580297a19ac28d4b115e6,69c4533653a5dca26006e516,29346,trial
3824,amazing,19,,"I liked how I got to use the emojis to see that the messages were conveying a stronger emotion, even if the sentence was the same.",concert,Graduated High-school,😀,477469,1774551567748,1774551090279,male,8,9,5,true,English,69b3940c79afadd5c572981a,69c580297a19ac28d4b115e6,69c4533653a5dca26006e516,36600,trial
3824,amazing,19,3,"I liked how I got to use the emojis to see that the messages were conveying a stronger emotion, even if the sentence was the same.",movie,Graduated High-school,😠,477469,1774551567748,1774551090279,male,null,null,3,true,English,69b3940c79afadd5c572981a,69c580297a19ac28d4b115e6,69c4533653a5dca26006e516,5687,attention
3824,terrible,19,,"I liked how I got to use the emojis to see that the messages were conveying a stronger emotion, even if the sentence was the same.",party,Graduated High-school,😩,477469,1774551567748,1774551090279,male,8,9,1,true,English,69b3940c79afadd5c572981a,69c580297a19ac28d4b115e6,69c4533653a5dca26006e516,27514,trial
3824,terrible,19,,"I liked how I got to use the emojis to see that the messages were conveying a stronger emotion, even if the sentence was the same.",restaurant meal,Graduated High-school,null,477469,1774551567748,1774551090279,male,8,9,1,true,English,69b3940c79afadd5c572981a,69c580297a19ac28d4b115e6,69c4533653a5dca26006e516,23043,trial
3824,good,19,,"I liked how I got to use the emojis to see that the messages were conveying a stronger emotion, even if the sentence was the same.",pizza,Graduated High-school,null,477469,1774551567748,1774551090279,male,4,7,4,true,English,69b3940c79afadd5c572981a,69c580297a19ac28d4b115e6,69c4533653a5dca26006e516,27314,trial
3824,good,19,,"I liked how I got to use the emojis to see that the messages were conveying a stronger emotion, even if the sentence was the same.",party,Graduated High-school,😊,477469,1774551567748,1774551090279,male,6,7,4,true,English,69b3940c79afadd5c572981a,69c580297a19ac28d4b115e6,69c4533653a5dca26006e516,28208,trial
3812,okay,30,,,movie,Graduated College,null,231691,1774551180858,1774550949167,female,5,5,3,true,English,69a07e9824a9035ebe95af83,69c57f9efbab15663f39e46d,69c4533653a5dca26006e516,24034,trial
3812,good,30,,,concert,Graduated College,😀,231691,1774551180858,1774550949167,female,8,7,4,true,English,69a07e9824a9035ebe95af83,69c57f9efbab15663f39e46d,69c4533653a5dca26006e516,15080,trial
3812,okay,30,,,party,Graduated College,😗,231691,1774551180858,1774550949167,female,6,7,3,true,English,69a07e9824a9035ebe95af83,69c57f9efbab15663f39e46d,69c4533653a5dca26006e516,21103,trial
3812,okay,30,4,,concert,Graduated College,☹️,231691,1774551180858,1774550949167,female,null,null,4,true,English,69a07e9824a9035ebe95af83,69c57f9efbab15663f39e46d,69c4533653a5dca26006e516,7316,attention
3812,amazing,30,,,party,Graduated College,😆,231691,1774551180858,1774550949167,female,9,8,5,true,English,69a07e9824a9035ebe95af83,69c57f9efbab15663f39e46d,69c4533653a5dca26006e516,9650,trial
3812,bad,30,,,party,Graduated College,null,231691,1774551180858,1774550949167,female,6,7,2,true,English,69a07e9824a9035ebe95af83,69c57f9efbab15663f39e46d,69c4533653a5dca26006e516,16317,trial
3812,bad,30,,,restaurant meal,Graduated College,☹️,231691,1774551180858,1774550949167,female,8,7,1,true,English,69a07e9824a9035ebe95af83,69c57f9efbab15663f39e46d,69c4533653a5dca26006e516,19650,trial
3812,bad,30,5,,movie,Graduated College,☹️,231691,1774551180858,1774550949167,female,null,null,5,true,English,69a07e9824a9035ebe95af83,69c57f9efbab15663f39e46d,69c4533653a5dca26006e516,3882,attention
3812,terrible,30,,,cookie,Graduated College,null,231691,1774551180858,1774550949167,female,6,4,1,true,English,69a07e9824a9035ebe95af83,69c57f9efbab15663f39e46d,69c4533653a5dca26006e516,16168,trial
3812,amazing,30,,,cookie,Graduated College,null,231691,1774551180858,1774550949167,female,7,6,5,true,English,69a07e9824a9035ebe95af83,69c57f9efbab15663f39e46d,69c4533653a5dca26006e516,9197,trial
3812,good,30,,,coffee,Graduated College,null,231691,1774551180858,1774550949167,female,6,6,4,true,English,69a07e9824a9035ebe95af83,69c57f9efbab15663f39e46d,69c4533653a5dca26006e516,13486,trial
3812,terrible,30,,,cookie,Graduated College,😔,231691,1774551180858,1774550949167,female,6,7,1,true,English,69a07e9824a9035ebe95af83,69c57f9efbab15663f39e46d,69c4533653a5dca26006e516,15566,trial
3813,good,19,,,coffee,Graduated High-school,null,168716,1774551195799,1774551027083,male,6,6,4,true,english,69ace337f2e2b66033b46f03,69c57fcb82c96938a2980e69,69c4533653a5dca26006e516,18125,trial
3813,amazing,19,,,concert,Graduated High-school,null,168716,1774551195799,1774551027083,male,8,8,5,true,english,69ace337f2e2b66033b46f03,69c57fcb82c96938a2980e69,69c4533653a5dca26006e516,6872,trial
3813,terrible,19,,,cookie,Graduated High-school,null,168716,1774551195799,1774551027083,male,8,7,2,true,english,69ace337f2e2b66033b46f03,69c57fcb82c96938a2980e69,69c4533653a5dca26006e516,13650,trial
3813,good,19,2,,party,Graduated High-school,😔,168716,1774551195799,1774551027083,male,null,null,2,true,english,69ace337f2e2b66033b46f03,69c57fcb82c96938a2980e69,69c4533653a5dca26006e516,9237,attention
3813,good,19,,,restaurant meal,Graduated High-school,☺️,168716,1774551195799,1774551027083,male,9,9,5,true,english,69ace337f2e2b66033b46f03,69c57fcb82c96938a2980e69,69c4533653a5dca26006e516,9178,trial
3813,okay,19,,,coffee,Graduated High-school,null,168716,1774551195799,1774551027083,male,4,3,2,true,english,69ace337f2e2b66033b46f03,69c57fcb82c96938a2980e69,69c4533653a5dca26006e516,6870,trial
3813,terrible,19,,,concert,Graduated High-school,😔,168716,1774551195799,1774551027083,male,8,7,1,true,english,69ace337f2e2b66033b46f03,69c57fcb82c96938a2980e69,69c4533653a5dca26006e516,18080,trial
3813,okay,19,1,,concert,Graduated High-school,☺️,168716,1774551195799,1774551027083,male,null,null,1,true,english,69ace337f2e2b66033b46f03,69c57fcb82c96938a2980e69,69c4533653a5dca26006e516,6281,attention
3813,bad,19,,,coffee,Graduated High-school,😩,168716,1774551195799,1774551027083,male,8,7,1,true,english,69ace337f2e2b66033b46f03,69c57fcb82c96938a2980e69,69c4533653a5dca26006e516,10138,trial
3813,amazing,19,,,movie,Graduated High-school,🙂,168716,1774551195799,1774551027083,male,9,8,5,true,english,69ace337f2e2b66033b46f03,69c57fcb82c96938a2980e69,69c4533653a5dca26006e516,8134,trial
3813,okay,19,,,movie,Graduated High-school,😗,168716,1774551195799,1774551027083,male,6,8,2,true,english,69ace337f2e2b66033b46f03,69c57fcb82c96938a2980e69,69c4533653a5dca26006e516,7238,trial
3813,bad,19,,,concert,Graduated High-school,null,168716,1774551195799,1774551027083,male,2,3,1,true,english,69ace337f2e2b66033b46f03,69c57fcb82c96938a2980e69,69c4533653a5dca26006e516,5624,trial
3815,amazing,31,,,concert,Higher degree,null,184698,1774551291205,1774551106507,female,9,9,5,true,English,69c2a26e40bcaf40dcbca1b0,69c5802a3c024267d01fd606,69c4533653a5dca26006e516,21509,trial
3815,okay,31,,,coffee,Higher degree,null,184698,1774551291205,1774551106507,female,7,8,3,true,English,69c2a26e40bcaf40dcbca1b0,69c5802a3c024267d01fd606,69c4533653a5dca26006e516,16486,trial
3815,bad,31,,,restaurant meal,Higher degree,null,184698,1774551291205,1774551106507,female,9,6,1,true,English,69c2a26e40bcaf40dcbca1b0,69c5802a3c024267d01fd606,69c4533653a5dca26006e516,15401,trial
3815,good,31,5,,party,Higher degree,😐,184698,1774551291205,1774551106507,female,null,null,5,true,English,69c2a26e40bcaf40dcbca1b0,69c5802a3c024267d01fd606,69c4533653a5dca26006e516,8767,attention
3815,terrible,31,,,party,Higher degree,null,184698,1774551291205,1774551106507,female,9,8,1,true,English,69c2a26e40bcaf40dcbca1b0,69c5802a3c024267d01fd606,69c4533653a5dca26006e516,15613,trial
3815,okay,31,,,restaurant meal,Higher degree,😗,184698,1774551291205,1774551106507,female,8,8,4,true,English,69c2a26e40bcaf40dcbca1b0,69c5802a3c024267d01fd606,69c4533653a5dca26006e516,15069,trial
3815,terrible,31,,,coffee,Higher degree,😩,184698,1774551291205,1774551106507,female,7,8,1,true,English,69c2a26e40bcaf40dcbca1b0,69c5802a3c024267d01fd606,69c4533653a5dca26006e516,15508,trial
3815,bad,31,5,,coffee,Higher degree,☺️,184698,1774551291205,1774551106507,female,null,null,5,true,English,69c2a26e40bcaf40dcbca1b0,69c5802a3c024267d01fd606,69c4533653a5dca26006e516,5086,attention
3815,good,31,,,coffee,Higher degree,null,184698,1774551291205,1774551106507,female,9,8,5,true,English,69c2a26e40bcaf40dcbca1b0,69c5802a3c024267d01fd606,69c4533653a5dca26006e516,5829,trial
3815,good,31,,,concert,Higher degree,☺️,184698,1774551291205,1774551106507,female,9,9,5,true,English,69c2a26e40bcaf40dcbca1b0,69c5802a3c024267d01fd606,69c4533653a5dca26006e516,8631,trial
3815,bad,31,,,coffee,Higher degree,🙁,184698,1774551291205,1774551106507,female,8,8,5,true,English,69c2a26e40bcaf40dcbca1b0,69c5802a3c024267d01fd606,69c4533653a5dca26006e516,17248,trial
3815,amazing,31,,,concert,Higher degree,😆,184698,1774551291205,1774551106507,female,8,8,5,true,English,69c2a26e40bcaf40dcbca1b0,69c5802a3c024267d01fd606,69c4533653a5dca26006e516,8058,trial
3819,good,28,,good luck with resesarch,concert,Graduated College,null,500899,1774551356871,1774550855972,female,7,7,4,true,english,5f2af36061a10a452cd8dc4e,69c57f3dd5ab766adb5002c8,69c4533653a5dca26006e516,14667,trial
3819,good,28,,good luck with resesarch,pizza,Graduated College,😆,500899,1774551356871,1774550855972,female,8,8,5,true,english,5f2af36061a10a452cd8dc4e,69c57f3dd5ab766adb5002c8,69c4533653a5dca26006e516,9350,trial
3819,okay,28,,good luck with resesarch,party,Graduated College,😐,500899,1774551356871,1774550855972,female,9,1,1,true,english,5f2af36061a10a452cd8dc4e,69c57f3dd5ab766adb5002c8,69c4533653a5dca26006e516,13100,trial
3819,terrible,28,1,good luck with resesarch,party,Graduated College,😐,500899,1774551356871,1774550855972,female,null,null,1,true,english,5f2af36061a10a452cd8dc4e,69c57f3dd5ab766adb5002c8,69c4533653a5dca26006e516,5533,attention
3819,bad,28,,good luck with resesarch,concert,Graduated College,null,500899,1774551356871,1774550855972,female,9,9,1,true,english,5f2af36061a10a452cd8dc4e,69c57f3dd5ab766adb5002c8,69c4533653a5dca26006e516,14350,trial
3819,bad,28,,good luck with resesarch,pizza,Graduated College,😩,500899,1774551356871,1774550855972,female,9,9,1,true,english,5f2af36061a10a452cd8dc4e,69c57f3dd5ab766adb5002c8,69c4533653a5dca26006e516,7183,trial
3819,amazing,28,,good luck with resesarch,cookie,Graduated College,null,500899,1774551356871,1774550855972,female,9,9,5,true,english,5f2af36061a10a452cd8dc4e,69c57f3dd5ab766adb5002c8,69c4533653a5dca26006e516,5533,trial
3819,good,28,5,good luck with resesarch,pizza,Graduated College,☺️,500899,1774551356871,1774550855972,female,null,null,5,true,english,5f2af36061a10a452cd8dc4e,69c57f3dd5ab766adb5002c8,69c4533653a5dca26006e516,3134,attention
3819,terrible,28,,good luck with resesarch,pizza,Graduated College,null,500899,1774551356871,1774550855972,female,9,9,1,true,english,5f2af36061a10a452cd8dc4e,69c57f3dd5ab766adb5002c8,69c4533653a5dca26006e516,5883,trial
3819,amazing,28,,good luck with resesarch,movie,Graduated College,😀,500899,1774551356871,1774550855972,female,9,9,5,true,english,5f2af36061a10a452cd8dc4e,69c57f3dd5ab766adb5002c8,69c4533653a5dca26006e516,7583,trial
3819,okay,28,,good luck with resesarch,cookie,Graduated College,null,500899,1774551356871,1774550855972,female,9,4,1,true,english,5f2af36061a10a452cd8dc4e,69c57f3dd5ab766adb5002c8,69c4533653a5dca26006e516,15800,trial
3819,terrible,28,,good luck with resesarch,movie,Graduated College,😔,500899,1774551356871,1774550855972,female,9,1,1,true,english,5f2af36061a10a452cd8dc4e,69c57f3dd5ab766adb5002c8,69c4533653a5dca26006e516,10133,trial
3821,amazing,59,,,party,Graduated College,null,448897,1774551475448,1774551026551,female,9,9,5,true,English,5c4196dae14431000107574d,69c57fe3a7bb0cfcbdfa10c9,69c4533653a5dca26006e516,36139,trial
3821,okay,59,,,pizza,Graduated College,😐,448897,1774551475448,1774551026551,female,5,5,3,true,English,5c4196dae14431000107574d,69c57fe3a7bb0cfcbdfa10c9,69c4533653a5dca26006e516,37953,trial
3821,terrible,59,,,party,Graduated College,😔,448897,1774551475448,1774551026551,female,5,9,1,true,English,5c4196dae14431000107574d,69c57fe3a7bb0cfcbdfa10c9,69c4533653a5dca26006e516,42303,trial
3821,amazing,59,4,,pizza,Graduated College,🙂,448897,1774551475448,1774551026551,female,null,null,4,true,English,5c4196dae14431000107574d,69c57fe3a7bb0cfcbdfa10c9,69c4533653a5dca26006e516,18732,attention
3821,amazing,59,,,movie,Graduated College,😆,448897,1774551475448,1774551026551,female,4,6,4,true,English,5c4196dae14431000107574d,69c57fe3a7bb0cfcbdfa10c9,69c4533653a5dca26006e516,35009,trial
3821,bad,59,,,concert,Graduated College,🙁,448897,1774551475448,1774551026551,female,9,9,1,true,English,5c4196dae14431000107574d,69c57fe3a7bb0cfcbdfa10c9,69c4533653a5dca26006e516,18749,trial
3821,terrible,59,,,pizza,Graduated College,null,448897,1774551475448,1774551026551,female,3,5,1,true,English,5c4196dae14431000107574d,69c57fe3a7bb0cfcbdfa10c9,69c4533653a5dca26006e516,28160,trial
3821,bad,59,3,,restaurant meal,Graduated College,😆,448897,1774551475448,1774551026551,female,null,null,3,true,English,5c4196dae14431000107574d,69c57fe3a7bb0cfcbdfa10c9,69c4533653a5dca26006e516,11454,attention
3821,okay,59,,,movie,Graduated College,null,448897,1774551475448,1774551026551,female,1,4,3,true,English,5c4196dae14431000107574d,69c57fe3a7bb0cfcbdfa10c9,69c4533653a5dca26006e516,28122,trial
3821,bad,59,,,coffee,Graduated College,null,448897,1774551475448,1774551026551,female,1,5,1,true,English,5c4196dae14431000107574d,69c57fe3a7bb0cfcbdfa10c9,69c4533653a5dca26006e516,49109,trial
3821,good,59,,,movie,Graduated College,😆,448897,1774551475448,1774551026551,female,1,1,4,true,English,5c4196dae14431000107574d,69c57fe3a7bb0cfcbdfa10c9,69c4533653a5dca26006e516,28540,trial
3821,good,59,,,movie,Graduated College,null,448897,1774551475448,1774551026551,female,1,1,4,true,English,5c4196dae14431000107574d,69c57fe3a7bb0cfcbdfa10c9,69c4533653a5dca26006e516,17195,trial
3817,amazing,59,,,party,Graduated College,🙂,326470,1774551301626,1774550975156,female,8,8,5,true,english,5a8edb14b093f80001a83682,69c57fb54161bb5c81fd66b6,69c4533653a5dca26006e516,60777,trial
3817,bad,59,,,party,Graduated College,🙁,326470,1774551301626,1774550975156,female,8,8,2,true,english,5a8edb14b093f80001a83682,69c57fb54161bb5c81fd66b6,69c4533653a5dca26006e516,22253,trial
3817,terrible,59,,,movie,Graduated College,null,326470,1774551301626,1774550975156,female,8,8,2,true,english,5a8edb14b093f80001a83682,69c57fb54161bb5c81fd66b6,69c4533653a5dca26006e516,12645,trial
3817,good,59,5,,pizza,Graduated College,🙂,326470,1774551301626,1774550975156,female,null,null,5,true,english,5a8edb14b093f80001a83682,69c57fb54161bb5c81fd66b6,69c4533653a5dca26006e516,6059,attention
3817,good,59,,,movie,Graduated College,null,326470,1774551301626,1774550975156,female,7,7,4,true,english,5a8edb14b093f80001a83682,69c57fb54161bb5c81fd66b6,69c4533653a5dca26006e516,7787,trial
3817,amazing,59,,,pizza,Graduated College,null,326470,1774551301626,1774550975156,female,8,8,5,true,english,5a8edb14b093f80001a83682,69c57fb54161bb5c81fd66b6,69c4533653a5dca26006e516,8383,trial
3817,okay,59,,,movie,Graduated College,😗,326470,1774551301626,1774550975156,female,7,7,3,true,english,5a8edb14b093f80001a83682,69c57fb54161bb5c81fd66b6,69c4533653a5dca26006e516,9099,trial
3817,good,59,5,,pizza,Graduated College,😀,326470,1774551301626,1774550975156,female,null,null,5,true,english,5a8edb14b093f80001a83682,69c57fb54161bb5c81fd66b6,69c4533653a5dca26006e516,5501,attention
3817,good,59,,,coffee,Graduated College,😆,326470,1774551301626,1774550975156,female,6,6,5,true,english,5a8edb14b093f80001a83682,69c57fb54161bb5c81fd66b6,69c4533653a5dca26006e516,7698,trial
3817,bad,59,,,concert,Graduated College,null,326470,1774551301626,1774550975156,female,7,7,2,true,english,5a8edb14b093f80001a83682,69c57fb54161bb5c81fd66b6,69c4533653a5dca26006e516,8834,trial
3817,terrible,59,,,cookie,Graduated College,☹️,326470,1774551301626,1774550975156,female,6,6,1,true,english,5a8edb14b093f80001a83682,69c57fb54161bb5c81fd66b6,69c4533653a5dca26006e516,8599,trial
3817,okay,59,,,cookie,Graduated College,null,326470,1774551301626,1774550975156,female,6,6,3,true,english,5a8edb14b093f80001a83682,69c57fb54161bb5c81fd66b6,69c4533653a5dca26006e516,6564,trial
3822,good,49,,,concert,Graduated College,null,318853,1774551488911,1774551170058,female,7,5,4,true,english,5c55a56ae66e510001ee791d,69c58054cca44c84d89f85f6,69c4533653a5dca26006e516,21880,trial
3822,good,49,,,cookie,Graduated College,😀,318853,1774551488911,1774551170058,female,9,9,5,true,english,5c55a56ae66e510001ee791d,69c58054cca44c84d89f85f6,69c4533653a5dca26006e516,10584,trial
3822,amazing,49,,,cookie,Graduated College,null,318853,1774551488911,1774551170058,female,7,7,4,true,english,5c55a56ae66e510001ee791d,69c58054cca44c84d89f85f6,69c4533653a5dca26006e516,9600,trial
3822,amazing,49,1,,concert,Graduated College,😊,318853,1774551488911,1774551170058,female,null,null,1,true,english,5c55a56ae66e510001ee791d,69c58054cca44c84d89f85f6,69c4533653a5dca26006e516,3704,attention
3822,okay,49,,,pizza,Graduated College,😗,318853,1774551488911,1774551170058,female,3,3,3,true,english,5c55a56ae66e510001ee791d,69c58054cca44c84d89f85f6,69c4533653a5dca26006e516,10352,trial
3822,bad,49,,,movie,Graduated College,null,318853,1774551488911,1774551170058,female,6,1,1,true,english,5c55a56ae66e510001ee791d,69c58054cca44c84d89f85f6,69c4533653a5dca26006e516,15600,trial
3822,okay,49,,,movie,Graduated College,null,318853,1774551488911,1774551170058,female,4,1,2,true,english,5c55a56ae66e510001ee791d,69c58054cca44c84d89f85f6,69c4533653a5dca26006e516,40112,trial
3822,amazing,49,4,,pizza,Graduated College,😔,318853,1774551488911,1774551170058,female,null,null,4,true,english,5c55a56ae66e510001ee791d,69c58054cca44c84d89f85f6,69c4533653a5dca26006e516,4336,attention
3822,bad,49,,,coffee,Graduated College,😠,318853,1774551488911,1774551170058,female,8,8,5,true,english,5c55a56ae66e510001ee791d,69c58054cca44c84d89f85f6,69c4533653a5dca26006e516,13888,trial
3822,terrible,49,,,coffee,Graduated College,null,318853,1774551488911,1774551170058,female,5,5,3,true,english,5c55a56ae66e510001ee791d,69c58054cca44c84d89f85f6,69c4533653a5dca26006e516,6528,trial
3822,amazing,49,,,coffee,Graduated College,😀,318853,1774551488911,1774551170058,female,8,8,5,true,english,5c55a56ae66e510001ee791d,69c58054cca44c84d89f85f6,69c4533653a5dca26006e516,8456,trial
3822,terrible,49,,,coffee,Graduated College,😩,318853,1774551488911,1774551170058,female,8,8,5,true,english,5c55a56ae66e510001ee791d,69c58054cca44c84d89f85f6,69c4533653a5dca26006e516,5368,trial
3820,okay,22,,An interesting study ,movie,Higher degree,null,364231,1774551474294,1774551110063,male,5,5,3,true,English ,67503701c4ef8958767a58d9,69c57fb5a6d0f43be768bd63,69c4533653a5dca26006e516,44609,trial
3820,amazing,22,,An interesting study ,restaurant meal,Higher degree,😀,364231,1774551474294,1774551110063,male,7,7,4,true,English ,67503701c4ef8958767a58d9,69c57fb5a6d0f43be768bd63,69c4533653a5dca26006e516,25438,trial
3820,terrible,22,,An interesting study ,restaurant meal,Higher degree,😔,364231,1774551474294,1774551110063,male,8,2,2,true,English ,67503701c4ef8958767a58d9,69c57fb5a6d0f43be768bd63,69c4533653a5dca26006e516,62080,trial
3820,terrible,22,2,An interesting study ,pizza,Higher degree,😊,364231,1774551474294,1774551110063,male,null,null,2,true,English ,67503701c4ef8958767a58d9,69c57fb5a6d0f43be768bd63,69c4533653a5dca26006e516,14511,attention
3820,good,22,,An interesting study ,concert,Higher degree,null,364231,1774551474294,1774551110063,male,6,7,4,true,English ,67503701c4ef8958767a58d9,69c57fb5a6d0f43be768bd63,69c4533653a5dca26006e516,19583,trial
3820,amazing,22,,An interesting study ,concert,Higher degree,null,364231,1774551474294,1774551110063,male,8,8,5,true,English ,67503701c4ef8958767a58d9,69c57fb5a6d0f43be768bd63,69c4533653a5dca26006e516,14882,trial
